# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = LearningCurve_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = TestData5.data.R
# init = 2 (Default)
# random
#   seed = 212552255
# output
#   file = o1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,w_0,w_1,w_2,w_3,w_4,w_5,a_0,b_0,c_1,a_1,alpha_1,a_2,b_2,c_2,a_3,b_3,c_3,alpha_3,alpha_4,beta_4,delta_4,kappa_4,a_5,b_5,c_5,alpha_5,sigma
# Adaptation terminated
# Step size = 0.00234437
# Diagonal elements of inverse mass matrix:
# 1.78476e-005, 2.07457e-005, 1.69872e-005, 3.41313e-005, 3.31942e-005, 1.36465e-005, 6.73486e-005, 4.85006e-005, 5.78233e-005, 1.59139e-005, 0.000110902, 3.94422e-005, 3.77792e-005, 5.74593e-005, 5.41138e-005, 1.5576e-005, 1.75766e-005, 1.42482e-005, 1.52092e-005, 2.87072e-005, 1.91894e-005, 1.00146e-005, 0.00013996, 2.2489e-005, 2.65561e-005, 1.42136e-005, 2.65245e-005
-357.844,0.432989,0.00234437,7,194,1,376.848,1.15995,1.01328,0.345508,0.408398,3.93506,3.98846,-0.226526,1.85765,1.93355,-1.62287,-0.00675787,1.80004,-0.824623,-1.65857,1.2379,1.07576,0.289677,0.211623,0.804677,1.68404,-1.53715,0.00214138,1.07411,-1.22283,-0.805074,1.3922,1.66714
-351.767,0.379245,0.00234437,9,530,1,367.205,1.15887,1.01102,0.344953,0.408665,3.92209,3.99998,-0.228808,1.85922,1.9361,-1.62171,-0.00245935,1.79543,-0.828028,-1.65496,1.23611,1.07624,0.288988,0.210417,0.805105,1.68756,-1.5399,0.00174155,1.06233,-1.22519,-0.807892,1.39316,1.66323
-351.022,0.323899,0.00234437,8,318,1,365.463,1.15881,1.01106,0.344991,0.408638,3.92467,3.99894,-0.228202,1.85983,1.93649,-1.62196,-0.00171929,1.7946,-0.827667,-1.65561,1.23548,1.07605,0.288937,0.210631,0.805149,1.6871,-1.53957,0.00153471,1.06115,-1.22493,-0.808455,1.39302,1.66295
-350.05,0.607692,0.00234437,8,390,1,361.973,1.15745,1.01098,0.344798,0.408495,3.92573,3.99998,-0.229772,1.8608,1.93628,-1.62181,-0.00175875,1.79423,-0.828311,-1.65511,1.23362,1.07457,0.289888,0.210664,0.804095,1.68751,-1.54018,0.00167766,1.05899,-1.22415,-0.808567,1.39351,1.66211
-340.361,0.287293,0.00234437,9,543,1,363.395,1.15602,1.0057,0.343322,0.407314,3.93362,4.02535,-0.225472,1.85807,1.93659,-1.6206,0.015765,1.79251,-0.826523,-1.65604,1.24011,1.07708,0.28779,0.21074,0.801792,1.68718,-1.53823,0.00182142,1.0355,-1.22617,-0.808427,1.39301,1.65329
-340.252,0.484536,0.00234437,7,194,1,351.531,1.15602,1.00564,0.343334,0.407488,3.93408,4.02571,-0.225863,1.85732,1.93688,-1.62103,0.0148194,1.79247,-0.826103,-1.65529,1.24086,1.07689,0.28782,0.210941,0.801432,1.68773,-1.53745,0.00143686,1.03603,-1.22631,-0.808268,1.39311,1.65326
-340.055,0.349345,0.00234437,7,229,1,360.651,1.15671,1.00585,0.343526,0.40736,3.93414,4.02648,-0.227292,1.85667,1.93713,-1.6206,0.0160949,1.79187,-0.824538,-1.65522,1.24091,1.07719,0.287683,0.211065,0.801364,1.68777,-1.53738,0.00176245,1.03507,-1.22738,-0.80856,1.39345,1.65217
-336.288,0.609971,0.00234437,8,341,1,356.184,1.15506,1.0056,0.343546,0.406819,3.93514,4.0318,-0.223511,1.85545,1.93881,-1.62009,0.0188738,1.79148,-0.824984,-1.65375,1.23884,1.079,0.288958,0.209892,0.802464,1.68913,-1.53643,0.00170242,1.02603,-1.22778,-0.810104,1.39301,1.65347
-336.979,0.577689,0.00234437,7,251,1,348.078,1.15564,1.00545,0.343561,0.40609,3.93914,4.03123,-0.225406,1.85766,1.93913,-1.62047,0.0199924,1.79192,-0.823312,-1.65485,1.24,1.07919,0.28854,0.209964,0.803068,1.68925,-1.53661,0.00203113,1.02656,-1.22714,-0.809749,1.3934,1.65196
-337.142,0.638513,0.00234437,8,296,1,350.281,1.15555,1.0051,0.343529,0.406443,3.93751,4.02901,-0.224439,1.85642,1.94085,-1.62048,0.0213311,1.79151,-0.824903,-1.65463,1.24006,1.0786,0.287758,0.209325,0.802917,1.68908,-1.53588,0.00216203,1.02702,-1.22739,-0.810977,1.39352,1.65303
-330.938,0.414179,0.00234437,9,536,1,351.383,1.15501,1.00358,0.343451,0.408435,3.95284,4.03694,-0.226597,1.86014,1.93899,-1.6236,0.0176556,1.79124,-0.818637,-1.65728,1.23802,1.07789,0.290524,0.206809,0.804666,1.68419,-1.53575,0.00153111,1.01213,-1.22337,-0.813791,1.39802,1.65884
-329.695,0.590786,0.00234437,8,369,1,347.832,1.15644,1.00473,0.344676,0.407679,3.95524,4.05118,-0.22429,1.85749,1.94423,-1.62553,0.0136312,1.78933,-0.817406,-1.66337,1.23153,1.07855,0.287731,0.207326,0.804418,1.68181,-1.53598,0.00127295,1.01013,-1.2243,-0.814708,1.39778,1.65993
-329.95,0.205714,0.00234437,7,175,1,342.229,1.15641,1.00484,0.344628,0.407684,3.95407,4.05144,-0.223869,1.85777,1.9438,-1.62574,0.0131071,1.78924,-0.817572,-1.66319,1.23129,1.07854,0.287688,0.20732,0.804427,1.68196,-1.53582,0.00135491,1.01057,-1.22421,-0.814843,1.39768,1.65967
-330.917,0.40924,0.00234437,8,303,1,340.361,1.15505,1.00367,0.344552,0.407809,3.95865,4.05314,-0.228081,1.85747,1.94455,-1.62586,0.0144121,1.78893,-0.819023,-1.66433,1.23163,1.07969,0.28861,0.208829,0.804013,1.68049,-1.5347,0.00198084,1.01227,-1.22344,-0.813121,1.39711,1.6595
-331.248,0.401639,0.00234437,7,244,1,342.741,1.15478,1.0034,0.344454,0.407811,3.96137,4.05514,-0.228144,1.85722,1.94393,-1.62586,0.0140243,1.7891,-0.819659,-1.6645,1.2318,1.08009,0.288076,0.20859,0.804241,1.68033,-1.53496,0.00178932,1.01361,-1.22301,-0.813125,1.39754,1.66017
-330.82,0.295374,0.00234437,8,281,1,348.076,1.15516,1.00297,0.344422,0.407642,3.95881,4.05527,-0.229618,1.85694,1.94356,-1.62599,0.0149951,1.78919,-0.818826,-1.66359,1.23258,1.07937,0.288031,0.208794,0.804534,1.68084,-1.53463,0.0014035,1.0139,-1.22224,-0.812748,1.39707,1.66022
-331.69,0.504477,0.00234437,8,335,1,341.656,1.15343,1.00313,0.344383,0.407463,3.95774,4.05642,-0.229097,1.85697,1.94355,-1.62705,0.0138446,1.78903,-0.817356,-1.66448,1.23233,1.07793,0.287806,0.209021,0.804965,1.68102,-1.53491,0.00152918,1.01571,-1.22162,-0.812609,1.3971,1.66189
-323.105,0.206896,0.00234437,9,580,1,348.934,1.14928,1.00167,0.345389,0.406125,3.93933,4.05697,-0.22019,1.86212,1.92542,-1.62631,0.029406,1.78356,-0.825352,-1.64361,1.24273,1.07733,0.286572,0.209487,0.797285,1.68107,-1.5314,0.00224613,0.99243,-1.21812,-0.812093,1.39545,1.6722
-321.67,0.785867,0.00234437,8,467,1,337.942,1.1468,1.00158,0.345398,0.406112,3.93047,4.05954,-0.222208,1.86497,1.92473,-1.62607,0.0260165,1.78311,-0.827314,-1.64088,1.24339,1.07505,0.28429,0.211744,0.798837,1.67969,-1.52791,0.0020822,0.988798,-1.21847,-0.811756,1.39463,1.673
-320.272,0.536036,0.00234437,7,222,1,332.204,1.14711,1.00123,0.345275,0.406148,3.92645,4.05855,-0.223327,1.86605,1.9248,-1.62657,0.0260756,1.78383,-0.827723,-1.63992,1.24351,1.07505,0.285111,0.211367,0.799249,1.67975,-1.52728,0.00172016,0.985994,-1.21837,-0.811177,1.39525,1.67138
-319.135,0.362319,0.00234437,7,138,1,337.958,1.14725,1.0013,0.345249,0.406418,3.92548,4.0581,-0.22346,1.86622,1.92555,-1.62665,0.027271,1.78376,-0.828058,-1.639,1.24307,1.0753,0.284796,0.21123,0.799183,1.68021,-1.52705,0.00142242,0.984034,-1.21859,-0.811191,1.39531,1.67186
-319.243,0.541538,0.00234437,8,325,1,337.021,1.14775,1.00056,0.345014,0.406077,3.92329,4.05367,-0.223116,1.86652,1.92812,-1.62985,0.0227907,1.78384,-0.82754,-1.64141,1.24295,1.07507,0.285445,0.211817,0.799132,1.68092,-1.52733,0.00160956,0.982586,-1.22035,-0.811094,1.39631,1.67132
-319.146,0.318408,0.00234437,7,201,1,325.142,1.14784,1.00052,0.345228,0.405917,3.92221,4.05509,-0.224344,1.8666,1.92792,-1.62961,0.0223967,1.78389,-0.827516,-1.64211,1.24336,1.07517,0.285348,0.212184,0.799682,1.68035,-1.52728,0.00138176,0.983025,-1.22035,-0.81179,1.39608,1.67201
-319.316,0.334586,0.00234437,8,266,1,327.947,1.1479,1.00027,0.34522,0.405955,3.92243,4.05608,-0.224685,1.86688,1.9286,-1.6295,0.0221934,1.78397,-0.827062,-1.64184,1.24316,1.07527,0.285499,0.212294,0.799889,1.68026,-1.52759,0.00139846,0.983527,-1.22006,-0.812204,1.39606,1.67203
-320.263,0.435185,0.00234437,7,216,1,339.762,1.14911,1.00115,0.34531,0.405526,3.92341,4.05981,-0.225301,1.86621,1.92915,-1.62996,0.0206854,1.78316,-0.827284,-1.64071,1.24179,1.07606,0.28538,0.210751,0.801121,1.68009,-1.5276,0.00177128,0.985373,-1.22005,-0.814676,1.39652,1.67162
-320.974,0.407114,0.00234437,7,253,1,334.376,1.14883,1.00148,0.345712,0.405623,3.92499,4.05929,-0.224156,1.86451,1.92779,-1.62917,0.0210047,1.78295,-0.827475,-1.6402,1.24215,1.07583,0.28497,0.211023,0.801493,1.68071,-1.52789,0.00222719,0.985679,-1.22019,-0.814985,1.39706,1.67135
-319.787,0.577406,0.00234437,7,239,1,330.566,1.14844,1.00079,0.345238,0.405435,3.92319,4.06126,-0.224105,1.86562,1.93057,-1.62869,0.0210182,1.78345,-0.825444,-1.6419,1.2411,1.07542,0.285525,0.211709,0.802344,1.67993,-1.52745,0.00167451,0.984618,-1.2205,-0.817198,1.39624,1.67277
-320.822,0.505263,0.00234437,8,475,1,334.664,1.14766,0.998629,0.345115,0.404688,3.91513,4.06473,-0.226607,1.86629,1.92939,-1.6295,0.0202116,1.78244,-0.824971,-1.64257,1.24099,1.07658,0.286114,0.212333,0.803773,1.67698,-1.52609,0.00140935,0.989017,-1.21969,-0.816149,1.39671,1.67285
-318.976,0.466431,0.00234437,8,283,1,343.066,1.14665,0.996757,0.345978,0.404118,3.90813,4.0646,-0.225438,1.86447,1.92898,-1.63188,0.0160424,1.78109,-0.827944,-1.64079,1.24121,1.07749,0.28512,0.21338,0.803113,1.67918,-1.52509,0.00161849,0.982825,-1.21836,-0.815638,1.39468,1.6719
-318.964,0.396135,0.00234437,7,207,1,329.384,1.14665,0.996991,0.346064,0.404246,3.90859,4.06652,-0.224632,1.86514,1.92948,-1.63227,0.0154677,1.78038,-0.828789,-1.64025,1.24159,1.07787,0.284695,0.213302,0.803369,1.67942,-1.52534,0.00141144,0.982933,-1.21868,-0.815816,1.39425,1.6715
-318.205,0.719998,0.00234437,8,350,1,327.232,1.14394,0.998214,0.345797,0.405591,3.91525,4.06193,-0.223393,1.86547,1.9371,-1.63285,0.0122431,1.77597,-0.831846,-1.6417,1.23748,1.07818,0.282122,0.213999,0.805566,1.67781,-1.52487,0.00221813,0.977811,-1.21748,-0.814833,1.39469,1.67193
-317.568,0.371841,0.00234437,8,277,1,338.113,1.1441,0.998066,0.34581,0.405556,3.91713,4.06163,-0.223756,1.86551,1.93717,-1.63252,0.0133013,1.77655,-0.832358,-1.6417,1.23662,1.07841,0.282184,0.214073,0.805602,1.67756,-1.5246,0.00200081,0.977193,-1.2176,-0.815,1.39417,1.67154
-317.858,0.277778,0.00234437,8,360,1,330.719,1.14396,0.997797,0.346001,0.405403,3.91826,4.06308,-0.224347,1.86545,1.9373,-1.63264,0.0125995,1.77622,-0.832648,-1.64174,1.23642,1.078,0.282154,0.213853,0.805453,1.6778,-1.52468,0.00226747,0.977197,-1.21717,-0.814305,1.394,1.67249
-315.804,0.661238,0.00234437,8,307,1,334.753,1.14517,0.994324,0.346552,0.403371,3.91885,4.04975,-0.230295,1.86802,1.93943,-1.63429,0.0103385,1.77478,-0.829893,-1.638,1.23509,1.07675,0.282117,0.211973,0.803456,1.67404,-1.52222,0.00138028,0.975373,-1.22013,-0.813739,1.3923,1.67247
-315.726,0.0654206,0.00234437,6,107,1,329.872,1.14518,0.994358,0.346565,0.403374,3.91868,4.04971,-0.230308,1.868,1.93936,-1.63431,0.0103818,1.77484,-0.829872,-1.638,1.23502,1.07684,0.282125,0.211998,0.803458,1.67403,-1.52215,0.00134737,0.975275,-1.22012,-0.813742,1.39231,1.6725
-315.794,0.178218,0.00234437,6,101,1,328.673,1.145,0.994318,0.346562,0.403388,3.91854,4.04927,-0.230393,1.86808,1.93941,-1.6343,0.0103821,1.77489,-0.829993,-1.63762,1.23501,1.07683,0.282137,0.211927,0.803338,1.67407,-1.52216,0.00145782,0.975205,-1.22011,-0.813845,1.3923,1.67235
-315.145,0.340659,0.00234437,8,455,1,327.378,1.14441,0.994755,0.346718,0.403294,3.91952,4.0505,-0.230781,1.8682,1.93926,-1.63421,0.00990622,1.77468,-0.829957,-1.63744,1.23492,1.07684,0.282178,0.211994,0.803711,1.67435,-1.52215,0.00146148,0.973264,-1.21976,-0.813742,1.39226,1.67326
-314.081,0.392157,0.00234437,7,255,1,326.959,1.14433,0.993867,0.346625,0.402972,3.91728,4.05122,-0.232625,1.8687,1.93911,-1.6336,0.0114938,1.77627,-0.830267,-1.63721,1.23546,1.07677,0.281733,0.21178,0.803739,1.67499,-1.52261,0.00153214,0.97066,-1.21991,-0.814081,1.39183,1.67406
-313.924,0.367742,0.00234437,8,465,1,323.718,1.1445,0.994192,0.346621,0.403149,3.91745,4.05145,-0.232338,1.86847,1.93921,-1.63376,0.0111669,1.77641,-0.830115,-1.63752,1.23521,1.07662,0.281541,0.211746,0.8037,1.67522,-1.52249,0.00151787,0.970121,-1.21982,-0.813868,1.3919,1.67364
-313.862,0.22561,0.00234437,8,328,1,321.616,1.14449,0.994406,0.346594,0.403215,3.91675,4.05128,-0.232483,1.86823,1.9393,-1.634,0.011869,1.77611,-0.830008,-1.63786,1.2354,1.07665,0.28184,0.211236,0.803255,1.67512,-1.52247,0.00166178,0.969692,-1.2198,-0.813489,1.392,1.67342
-313.327,0.276923,0.00234437,7,195,1,328.13,1.14432,0.994169,0.346448,0.403251,3.91717,4.04905,-0.233067,1.86764,1.93865,-1.63413,0.0125168,1.77563,-0.831129,-1.63836,1.23516,1.0765,0.281556,0.210768,0.803114,1.67542,-1.52228,0.00140491,0.969332,-1.21996,-0.81423,1.3919,1.67344
-313.257,0.139108,0.00234437,8,381,1,329.469,1.14363,0.993406,0.34629,0.403251,3.9155,4.05011,-0.234332,1.86781,1.9401,-1.6343,0.0128575,1.77534,-0.831282,-1.63798,1.23524,1.07718,0.281095,0.210532,0.802954,1.67526,-1.52201,0.0015307,0.969177,-1.21987,-0.814062,1.39225,1.67323
-313.321,0.136943,0.00234437,8,314,1,328.486,1.14326,0.993309,0.346355,0.403568,3.91315,4.0473,-0.234394,1.8673,1.94056,-1.63462,0.0118043,1.77592,-0.831172,-1.6382,1.23578,1.07736,0.281103,0.210897,0.802689,1.67566,-1.52156,0.00136975,0.969471,-1.21949,-0.813763,1.39227,1.67365
-313.994,0.2,0.00234437,7,200,1,325.131,1.14311,0.993086,0.346419,0.403295,3.91333,4.04917,-0.234453,1.86758,1.93991,-1.63468,0.0112579,1.77586,-0.831618,-1.63887,1.23635,1.07697,0.281237,0.211064,0.802456,1.67616,-1.52171,0.00154869,0.970766,-1.21949,-0.813601,1.39255,1.6752
-314.189,0.272366,0.00234437,8,503,1,321.235,1.14275,0.993168,0.346454,0.403408,3.91313,4.0484,-0.234923,1.86724,1.93993,-1.6345,0.0114979,1.77617,-0.831774,-1.63874,1.2365,1.07709,0.281216,0.211353,0.802606,1.6771,-1.5221,0.00137669,0.971794,-1.21925,-0.813927,1.39224,1.67445
-313.57,0.251989,0.00234437,8,377,1,326.432,1.14324,0.994297,0.346567,0.40355,3.9129,4.05045,-0.234617,1.86801,1.93963,-1.63408,0.0118858,1.77654,-0.83165,-1.63935,1.23516,1.07748,0.28138,0.21093,0.802343,1.67694,-1.52313,0.0014159,0.970069,-1.21821,-0.812904,1.39218,1.67385
-313.507,0.284483,0.00234437,8,348,1,320.567,1.14315,0.994316,0.346484,0.403756,3.913,4.0514,-0.234648,1.86777,1.93907,-1.63409,0.0120201,1.77629,-0.831308,-1.63992,1.23506,1.07752,0.281229,0.210951,0.802294,1.6771,-1.52299,0.00142191,0.970059,-1.21824,-0.813304,1.39183,1.67351
-313.724,0.347458,0.00234437,8,354,1,321.999,1.14296,0.994373,0.346334,0.403866,3.91343,4.05279,-0.23504,1.86854,1.93953,-1.63403,0.0111748,1.77619,-0.831213,-1.63973,1.23548,1.07771,0.281568,0.211309,0.802799,1.67724,-1.52243,0.00145859,0.970299,-1.21817,-0.813635,1.39202,1.67345
-313.591,0.134328,0.00234437,7,201,1,334.197,1.14306,0.994718,0.346373,0.403798,3.91155,4.05252,-0.23482,1.86827,1.93972,-1.63404,0.0117223,1.77639,-0.83085,-1.6398,1.23545,1.07783,0.281594,0.211487,0.802707,1.67735,-1.52271,0.00153891,0.969789,-1.2182,-0.813507,1.39193,1.67371
-313.823,0.404109,0.00234437,8,438,1,326.739,1.14321,0.994627,0.346339,0.403742,3.91131,4.05222,-0.234212,1.86862,1.93961,-1.63426,0.0119963,1.77595,-0.830736,-1.6397,1.23528,1.07803,0.281646,0.211545,0.80271,1.67748,-1.52272,0.00158225,0.970337,-1.21832,-0.813492,1.3919,1.67312
-313.669,0.315152,0.00234437,8,330,1,328.788,1.14456,0.995778,0.34745,0.402446,3.91138,4.05375,-0.234557,1.86603,1.93897,-1.63385,0.0133756,1.77459,-0.829903,-1.63978,1.23454,1.07824,0.279803,0.210888,0.8028,1.6785,-1.52358,0.00142305,0.970379,-1.2179,-0.811126,1.39163,1.66779
-313.505,0.244681,0.00234437,8,376,1,323.899,1.14479,0.995782,0.347394,0.402402,3.91123,4.05352,-0.234754,1.86609,1.93878,-1.63409,0.0139287,1.77479,-0.830128,-1.63965,1.23466,1.07825,0.279777,0.210913,0.80312,1.67865,-1.52357,0.00142625,0.969995,-1.21789,-0.811255,1.39156,1.66807
-313.381,0.0911271,0.00234437,8,417,1,326.535,1.14484,0.995757,0.347395,0.402434,3.91176,4.05342,-0.234496,1.86598,1.93887,-1.63407,0.0141311,1.77451,-0.830151,-1.63943,1.23508,1.07838,0.279761,0.210869,0.803238,1.67871,-1.52354,0.00139901,0.969572,-1.21783,-0.811278,1.39172,1.66807
-313.356,0.0765027,0.00234437,7,183,1,322.354,1.14471,0.995791,0.347405,0.402392,3.912,4.05341,-0.234455,1.86603,1.93885,-1.63407,0.0141661,1.77454,-0.830171,-1.63934,1.23512,1.07841,0.279749,0.210861,0.803217,1.67863,-1.52359,0.0014193,0.969411,-1.21782,-0.811283,1.39178,1.66807
-313.329,0.118483,0.00234437,7,211,1,326.193,1.14463,0.995735,0.347366,0.402432,3.91337,4.05425,-0.234294,1.86632,1.9388,-1.63401,0.0143587,1.77439,-0.830127,-1.63953,1.2347,1.07848,0.279995,0.210784,0.803208,1.67906,-1.52342,0.00137619,0.969581,-1.21756,-0.811164,1.3918,1.6682
-313.331,0.0338164,0.00234437,7,207,1,335.439,1.14463,0.995731,0.347368,0.40243,3.91326,4.0542,-0.23427,1.86634,1.93881,-1.63401,0.0143584,1.77435,-0.830148,-1.63954,1.23474,1.07847,0.279981,0.210795,0.803192,1.67902,-1.52342,0.0013785,0.969572,-1.21755,-0.811155,1.3918,1.66819
-313.39,0.120805,0.00234437,8,447,1,330.253,1.14395,0.995713,0.347118,0.402531,3.9129,4.05343,-0.234912,1.86579,1.93814,-1.63393,0.0146824,1.77311,-0.830492,-1.64034,1.23536,1.0787,0.280605,0.210499,0.803906,1.67853,-1.52373,0.00138533,0.96991,-1.2181,-0.812323,1.39173,1.66923
-313.145,0.332447,0.00234437,8,376,1,321.858,1.14344,0.995968,0.347198,0.402512,3.91518,4.04841,-0.235047,1.86628,1.9378,-1.63374,0.0138294,1.77201,-0.831573,-1.64013,1.23485,1.07871,0.280939,0.210958,0.803692,1.67809,-1.52307,0.00147903,0.968747,-1.21875,-0.812058,1.39166,1.6678
-313.186,0.0282486,0.00234437,9,531,1,331.212,1.14357,0.995889,0.347182,0.402608,3.91539,4.04806,-0.234972,1.86654,1.93784,-1.63378,0.0141225,1.772,-0.831883,-1.63984,1.235,1.07869,0.28078,0.210969,0.803745,1.67809,-1.52306,0.00141671,0.969019,-1.21858,-0.812176,1.39159,1.66752
-313.354,0.0744681,0.00234437,8,376,1,326.392,1.14331,0.995754,0.347213,0.40267,3.91436,4.04753,-0.235368,1.8665,1.93767,-1.63372,0.0139756,1.77193,-0.831835,-1.64021,1.23515,1.07861,0.280745,0.210745,0.803692,1.67824,-1.52304,0.00145088,0.969439,-1.21867,-0.812237,1.3917,1.66713
-313.487,0.0352941,0.00234437,8,340,1,324.644,1.14316,0.995779,0.347213,0.40262,3.91417,4.04729,-0.235162,1.86647,1.93794,-1.63372,0.0140832,1.77163,-0.831841,-1.64037,1.23514,1.07859,0.280688,0.210678,0.803664,1.67815,-1.52311,0.00139402,0.96998,-1.21846,-0.812181,1.39166,1.66717
-313.682,0.266827,0.00234437,8,416,1,326.335,1.14268,0.994759,0.347143,0.403027,3.91583,4.0512,-0.234262,1.86705,1.9399,-1.63442,0.0120108,1.76997,-0.83176,-1.63827,1.2356,1.07802,0.280503,0.209593,0.803022,1.67748,-1.5235,0.00142233,0.969777,-1.21766,-0.81141,1.39197,1.66519
-312.698,0.157088,0.00234437,9,522,1,324.247,1.14203,0.994357,0.347496,0.404438,3.91135,4.05034,-0.231157,1.85903,1.93616,-1.63645,0.0145002,1.76779,-0.826669,-1.63827,1.23656,1.07374,0.280422,0.212747,0.806983,1.67427,-1.52548,0.00150404,0.966724,-1.21356,-0.80967,1.39114,1.66864
-312.537,0.224561,0.00234437,8,285,1,327.07,1.14201,0.99482,0.347502,0.404326,3.90772,4.04874,-0.231757,1.85925,1.93698,-1.6367,0.0138784,1.76795,-0.826907,-1.63945,1.23634,1.07408,0.280547,0.212472,0.80659,1.67514,-1.52579,0.00168702,0.965921,-1.21405,-0.810491,1.39094,1.66998
-311.897,0.294606,0.00234437,7,241,1,334.653,1.14332,0.993638,0.347618,0.404415,3.91416,4.05104,-0.232569,1.8593,1.93806,-1.63542,0.0130429,1.76665,-0.827182,-1.64003,1.23554,1.07384,0.279959,0.213357,0.806044,1.67626,-1.52703,0.00143768,0.965031,-1.21435,-0.810903,1.39066,1.67091
-311.603,0.292566,0.00234437,8,417,1,329.708,1.14338,0.993496,0.347574,0.404429,3.91449,4.05036,-0.232465,1.86002,1.93853,-1.6354,0.0133081,1.76692,-0.827211,-1.63928,1.2354,1.07387,0.279695,0.213513,0.805653,1.67609,-1.52767,0.00145443,0.964154,-1.21462,-0.811005,1.39094,1.67137
-311.401,0.307407,0.00234437,8,270,1,324.804,1.14347,0.993578,0.34758,0.404417,3.91463,4.04945,-0.232159,1.86018,1.93866,-1.63547,0.0137447,1.76688,-0.827121,-1.63896,1.23538,1.07383,0.279577,0.213452,0.805726,1.67629,-1.52762,0.00144312,0.963614,-1.21486,-0.811313,1.39113,1.67138
-310.592,0.60105,0.00234437,8,381,1,328.181,1.14406,0.991637,0.347811,0.404466,3.91033,4.04938,-0.22953,1.85732,1.94037,-1.63419,0.0117804,1.76546,-0.827185,-1.63839,1.23548,1.07365,0.278954,0.213113,0.806842,1.67717,-1.52584,0.00168579,0.960057,-1.21365,-0.80913,1.39092,1.67016
-303.257,0.247422,0.00234437,9,582,1,323.432,1.14955,0.984609,0.349146,0.403368,3.89706,4.03981,-0.220408,1.85616,1.94298,-1.63073,0.0162015,1.76,-0.831021,-1.63438,1.2353,1.07099,0.274165,0.212648,0.80181,1.6784,-1.52381,0.00229335,0.937943,-1.21506,-0.802935,1.39307,1.67335
-303.357,0.772093,0.00234437,8,430,1,318.393,1.15068,0.984162,0.34944,0.40304,3.9174,4.03498,-0.221104,1.85671,1.94103,-1.63177,0.020407,1.76051,-0.832364,-1.63734,1.23427,1.06891,0.273984,0.2138,0.802408,1.6763,-1.52295,0.00224023,0.938918,-1.2147,-0.8031,1.39282,1.67372
-301.246,0.664286,0.00234437,8,280,1,317.598,1.15086,0.98417,0.349918,0.403628,3.92396,4.03325,-0.217836,1.85744,1.9451,-1.63163,0.0196785,1.76141,-0.83343,-1.63839,1.233,1.06902,0.276241,0.214831,0.803509,1.67597,-1.52124,0.00181483,0.933209,-1.21349,-0.801952,1.39118,1.67467
-294.629,0.536788,0.00234437,9,598,1,318.029,1.14898,0.983578,0.350189,0.404396,3.91813,4.01018,-0.213984,1.85004,1.94741,-1.63642,0.0237972,1.76601,-0.840238,-1.64418,1.23308,1.06865,0.276427,0.213305,0.805996,1.67907,-1.52349,0.00265693,0.909445,-1.21773,-0.803328,1.38857,1.67422
-294.041,0.315942,0.00234437,8,345,1,306.74,1.14967,0.983587,0.350162,0.404412,3.91672,4.01036,-0.214458,1.8499,1.94743,-1.63638,0.0234304,1.76661,-0.840389,-1.64413,1.23312,1.06867,0.276643,0.213022,0.805871,1.6796,-1.52402,0.00228968,0.90899,-1.21766,-0.803513,1.38835,1.67356
-291.212,0.726496,0.00234437,8,351,1,305.501,1.14924,0.985293,0.350772,0.404773,3.91947,4.01355,-0.217902,1.8498,1.95312,-1.6385,0.0200416,1.7672,-0.842793,-1.64307,1.23556,1.06964,0.276681,0.211379,0.8041,1.6756,-1.52249,0.00164039,0.901165,-1.21835,-0.80359,1.39133,1.67514
-291.698,0.507936,0.00234437,6,126,1,305.783,1.14944,0.984859,0.350666,0.404658,3.91715,4.01319,-0.217594,1.84975,1.95385,-1.63824,0.0205895,1.76713,-0.842555,-1.64443,1.23574,1.06889,0.277076,0.212138,0.804093,1.67592,-1.5226,0.00228162,0.900647,-1.21864,-0.803735,1.39105,1.67557
-293.481,0.794392,0.00234437,8,428,1,303.509,1.15011,0.987128,0.350855,0.405519,3.91968,4.01569,-0.21563,1.84885,1.95764,-1.63889,0.0192407,1.76659,-0.845867,-1.64336,1.2386,1.06973,0.27455,0.213054,0.803356,1.67536,-1.52382,0.00223307,0.904294,-1.21902,-0.804916,1.39254,1.67562
-292.766,0.553892,0.00234437,8,334,1,305.822,1.15061,0.986209,0.351047,0.405637,3.91392,4.01463,-0.214386,1.84855,1.95802,-1.63891,0.0140369,1.76566,-0.843647,-1.64344,1.24049,1.0708,0.275372,0.213026,0.802957,1.676,-1.52376,0.00136024,0.90323,-1.21804,-0.805016,1.39246,1.67286
