# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = LearningCurve_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = TestData5.data.R
# init = 2 (Default)
# random
#   seed = 216433608
# output
#   file = o3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,w_0,w_1,w_2,w_3,w_4,w_5,a_0,b_0,c_1,a_1,alpha_1,a_2,b_2,c_2,a_3,b_3,c_3,alpha_3,alpha_4,beta_4,delta_4,kappa_4,a_5,b_5,c_5,alpha_5,sigma
# Adaptation terminated
# Step size = 0.0104206
# Diagonal elements of inverse mass matrix:
# 1.32445, 1.43398, 1.00355, 1.07345, 1.71643, 1.33557, 0.178372, 0.727218, 0.8116, 20.8496, 0.2537, 0.0407691, 4.18031, 0.216917, 0.00759749, 0.747556, 0.0715586, 0.0577856, 0.25836, 1.00529, 0.0790404, 0.050814, 0.00268381, 0.304713, 0.0834841, 0.0393361, 0.0992236
-6.1118,0.937413,0.0104206,8,511,0,21.9398,0.0264041,0.228883,0.0346613,0.694407,0.305564,0.25932,0.735786,0.342142,-0.715077,11.9212,0.869546,1.2235,4.52954,-1.37864,0.268327,-0.0851944,0.904064,0.271232,0.77698,0.213528,0.856142,0.417238,0.179465,0.17771,0.788696,0.67989,0.127169
-6.06273,0.973523,0.0104206,8,511,0,18.8238,0.0350109,0.566509,0.637051,0.103752,0.360994,0.759481,-0.0704555,1.21037,-0.814861,2.13268,0.343024,0.808536,4.96614,-1.43663,0.179651,0.189713,1.00971,-0.232171,1.73657,0.596568,0.52428,0.85108,0.0341866,-0.910073,1.03216,0.717107,0.0730901
-6.23415,0.784779,0.0104206,8,511,0,20.5279,0.0400322,0.595241,0.650078,0.0962975,0.393717,0.723359,-0.135455,1.06001,-0.929683,3.60398,0.567092,0.77717,5.18342,-1.48147,0.18767,0.170268,1.03915,-0.205709,1.85992,0.459911,0.526556,0.833508,0.0218576,-1.00394,1.03484,0.7512,0.0704266
-0.124101,0.993479,0.0104206,9,511,0,17.1681,0.291044,0.0499121,1.17899,1.20206,1.85407,0.26999,0.507953,1.94574,1.20069,8.90517,1.11402,1.22438,8.35586,-1.11244,0.143887,0.348972,0.659046,0.207652,1.23301,-1.23182,0.0541197,0.0312644,0.132071,0.239661,0.758151,0.0110267,0.106311
-8.76615,0.970171,0.0104206,9,511,0,17.8348,0.000596106,0.805281,0.91329,0.0133949,0.0168546,0.561387,0.811039,-0.109304,0.173059,1.45715,0.527711,0.759046,5.01369,-1.38136,0.243734,-0.738516,1.33177,0.239533,1.00162,-2.11098,0.491439,0.762902,0.0403087,-0.380295,0.96109,0.460564,0.100246
-5.22333,0.9722,0.0104206,8,419,1,20.3744,0.00365597,0.291412,0.527041,0.308179,0.939423,2.13801,1.29994,1.26069,0.186068,8.72648,1.79607,0.835645,4.28612,-0.743622,0.132899,0.193777,0.844676,0.607168,2.14685,0.140135,0.233229,0.715406,0.0294165,0.492455,0.853815,0.237153,0.113394
-5.51603,0.860512,0.0104206,7,237,1,21.9507,0.00433951,0.210226,0.630653,0.275693,0.856568,2.44124,1.40855,1.46877,-0.0714717,7.47768,1.60593,0.87881,4.77777,-0.67556,0.183354,0.0366321,0.816577,0.614327,1.9173,-0.118688,0.326516,0.708817,0.0206968,0.393226,0.889096,0.280332,0.120764
3.98378,0.59554,0.0104206,9,511,0,14.0093,3.38224,0.195224,2.07158,1.26012,0.122162,0.926334,-0.0580361,1.32968,1.41238,11.3477,0.324011,1.09059,5.533,-1.06601,0.211415,0.766469,0.984161,-0.140621,0.78698,-2.26115,0.589175,0.206722,0.163829,0.0255601,0.755141,0.642906,0.118483
2.56415,0.0204327,0.0104206,7,140,1,13.4874,3.40063,0.197754,2.01977,1.29327,0.11323,0.93686,-0.066514,1.32732,1.3781,11.4323,0.351737,1.09364,5.53494,-1.05354,0.20716,0.697053,0.975308,-0.135904,0.792193,-2.28053,0.590571,0.201346,0.165984,0.0119955,0.750241,0.647074,0.119742
-11.6009,0.133605,0.0104206,9,511,0,19.2095,0.00154449,0.0368121,0.404592,0.742959,0.770952,2.90212,0.977247,0.544786,-0.882658,16.7604,1.1294,0.900201,7.91971,-1.3117,0.192615,0.0406582,0.875381,0.492228,2.40086,0.78542,0.347444,0.776819,0.046542,0.608252,1.11311,0.191321,0.121577
-7.32462,0.960552,0.0104206,8,511,0,21.0655,0.00136342,0.0482747,0.645474,0.309632,1.12727,1.25153,0.677877,1.47538,-0.578109,11.881,0.553922,0.841067,6.23293,-1.72567,0.211422,-0.462649,1.01098,0.30907,1.94588,1.19203,0.198843,0.57329,0.0293564,0.846498,0.935537,0.250931,0.115612
1.91882,0.651131,0.0104206,9,511,0,16.9074,0.584458,0.20851,1.56965,1.19715,0.0660856,1.47185,0.59517,1.68648,1.41333,9.73173,0.0296248,1.15005,5.70036,0.267098,0.345331,-0.502742,0.727387,0.0691522,0.736236,-2.95575,0.671459,0.284499,0.0617263,0.0454898,0.818883,0.404657,0.0885052
1.78652,0.572459,0.0104206,7,242,1,9.75283,0.553401,0.201039,1.73412,1.30539,0.0620014,1.27545,0.674789,1.66878,1.57079,9.74384,0.051475,1.14549,5.31144,0.16847,0.345171,-0.455347,0.673678,0.073463,0.770772,-2.92947,0.677214,0.265327,0.0517781,0.0874694,0.809388,0.387746,0.081664
-0.963527,0.196058,0.0104206,7,221,1,11.269,0.698862,0.111956,1.74361,1.2844,0.0406101,0.797438,0.477754,1.21436,1.33588,7.55912,-0.0416747,1.25376,4.79333,-0.284489,0.455309,-0.687551,0.722214,-0.0653841,0.911917,-3.31989,0.645288,0.374834,0.0865369,0.0619973,0.827154,0.465635,0.0878012
-2.58608,0.74349,0.0104206,8,255,0,15.1295,0.83814,0.101264,1.71852,1.30533,0.0464092,0.645825,0.492998,1.18533,1.23964,7.47481,-0.0750002,1.21677,5.02365,-0.25801,0.444869,-0.727651,0.726659,-0.086451,0.900112,-3.13902,0.694402,0.363756,0.0812703,0.0291915,0.798623,0.519614,0.0858081
-2.47153,0.97723,0.0104206,8,336,1,15.2151,1.22127,0.105285,1.49146,0.952236,0.0463383,0.99068,0.400368,1.14541,0.984195,8.49411,-0.0444776,1.19542,5.46621,-0.467838,0.468019,-0.551066,0.610021,-0.0728063,1.2143,-3.29829,0.508392,0.347957,0.0827408,-0.150226,0.665391,0.467035,0.0818165
2.69135,0.939631,0.0104206,8,344,1,11.3044,0.16977,0.228009,1.15335,2.03358,0.658508,0.0902913,0.534625,1.027,0.986922,14.0371,0.62149,0.882684,5.49776,-1.09279,0.272075,-0.333786,0.776763,-0.0437945,1.43918,0.348461,0.345082,0.287746,0.19226,-0.140409,1.04918,0.686572,0.139153
-0.371063,0.988284,0.0104206,9,511,0,9.26367,0.292055,0.292481,0.790984,1.02543,0.159344,0.365713,0.497327,1.54195,-0.277076,10.7733,1.4487,0.94227,6.69309,-0.600638,0.273091,0.607692,0.405046,0.0323541,1.36217,0.736654,0.622206,0.609744,0.149213,-0.0366405,0.99109,0.876708,0.0906228
2.64813,0.72841,0.0104206,8,511,0,10.5006,1.12395,3.2077,2.08019,0.43229,0.757841,0.219851,0.756661,1.26508,-0.634772,-2.55487,1.07957,0.900981,6.91738,-0.90977,0.148927,0.771824,1.03794,0.0628657,1.40256,-1.86806,0.338409,0.606134,0.0771868,0.173567,0.950481,0.428986,0.119461
-2.21947,0.620873,0.0104206,8,255,0,11.5782,0.147572,0.279565,0.967866,0.283338,0.204044,1.28072,0.253824,1.03304,-0.642823,2.55316,0.0343421,0.903743,7.36173,-1.487,0.137915,0.11954,1.36731,0.0369208,1.66134,-1.72738,0.596277,1.15529,0.0752423,-0.0534004,1.02826,0.565571,0.169598
-6.24673,0.994004,0.0104206,8,373,1,14.9584,0.060539,0.306424,0.969851,0.395297,0.0876852,1.08292,0.0431933,1.15431,-0.651404,2.4605,-0.0290506,1.03356,9.66407,-1.63885,0.143738,-0.066509,1.28511,0.171985,1.97326,-1.91012,0.811186,1.09404,0.111197,-0.261353,1.1701,0.663227,0.155835
-5.04288,0.910409,0.0104206,7,128,1,23.1911,0.0412796,0.347177,1.79628,0.745435,0.110293,0.941696,0.024667,0.504231,-1.23868,3.67937,0.0470308,0.886448,9.32897,-1.0393,0.276973,0.0714028,1.34148,0.362194,1.69084,-2.13743,0.681378,1.02118,0.183717,-0.328776,1.20107,0.72968,0.115812
2.37746,0.503586,0.0104206,7,236,1,14.8014,0.546736,0.245809,1.51677,0.787591,0.369898,1.16887,0.10736,0.216087,-1.18165,1.96048,-0.210394,0.767656,6.79517,-0.333881,0.24326,-0.992398,0.95132,0.373134,1.4123,-1.2909,0.610011,0.691984,0.178204,-0.740116,1.0258,0.333805,0.0911535
2.53938,0.606703,0.0104206,5,49,0,8.85874,0.529271,0.183204,1.3359,0.682303,0.432543,0.820949,0.0783543,0.167165,-0.974654,1.96466,-0.20467,0.76939,6.56016,-0.437277,0.238601,-0.847235,0.952955,0.34303,1.37649,-1.31083,0.628839,0.663736,0.157743,-0.886521,1.12387,0.315697,0.110118
-4.18602,0.510961,0.0104206,8,255,0,18.0596,0.347353,0.670719,1.092,0.481692,0.393933,1.87071,0.146153,0.86867,-0.286524,0.849573,-0.104403,0.935579,8.32491,-0.0491968,0.189946,-0.860346,0.761953,0.270239,1.88737,-2.05099,1.00906,0.366134,0.23689,-0.326323,0.466158,0.24698,0.12984
-4.29868,0.450361,0.0104206,6,95,0,11.5483,0.346703,0.759275,1.09991,0.516114,0.429954,1.82351,0.144943,0.852496,-0.281263,0.862991,-0.124511,0.963873,8.37316,-0.0104642,0.193957,-0.932995,0.747409,0.282512,1.93673,-2.13225,0.997924,0.388053,0.237874,-0.33197,0.486086,0.246571,0.129739
-4.24307,0.823536,0.0104206,5,41,1,28.197,0.16751,0.565784,2.0559,0.599734,0.594614,1.66255,-0.088416,0.427867,-0.0271849,2.21728,-0.0411179,0.931743,7.99814,0.0102432,0.228317,-1.0438,0.726591,0.196525,2.01039,-2.34282,0.866828,0.424291,0.227629,-0.3942,0.528742,0.279671,0.118261
-4.24307,0.0174231,0.0104206,1,2,1,17.7878,0.16751,0.565784,2.0559,0.599734,0.594614,1.66255,-0.088416,0.427867,-0.0271849,2.21728,-0.0411179,0.931743,7.99814,0.0102432,0.228317,-1.0438,0.726591,0.196525,2.01039,-2.34282,0.866828,0.424291,0.227629,-0.3942,0.528742,0.279671,0.118261
-1.46719,0.162228,0.0104206,8,255,0,16.6712,0.150505,0.749578,1.74111,0.896733,0.542703,1.31231,0.113664,0.458948,-0.125673,1.89815,-0.0638476,0.83828,7.24723,0.187091,0.254563,-1.01876,0.830993,0.242462,2.12975,-2.02228,0.775077,0.470175,0.225537,-0.313879,0.538418,0.266255,0.126969
-3.1888,0.924708,0.0104206,5,41,1,19.9814,0.0806719,0.68045,1.77325,0.580074,0.870868,1.61197,0.0209782,0.107211,-0.315275,2.30218,-0.0698244,0.857032,5.14074,0.0722214,0.267751,-0.973818,0.950558,0.203135,2.25907,-1.8539,0.669224,0.432796,0.217529,-0.664311,0.478649,0.202102,0.149701
-4.07292,0.87432,0.0104206,6,67,1,14.0121,0.0678877,0.784694,1.88662,0.50242,1.08478,1.08381,0.161248,0.193111,-0.250276,2.98149,-0.0378073,0.965846,5.39505,0.192519,0.230371,-0.932819,0.868007,0.185613,2.21268,-2.07007,0.814126,0.503453,0.211021,-0.590277,0.520575,0.185184,0.164927
-4.41862,0.730316,0.0104206,4,30,1,18.8024,0.072093,0.825791,2.16673,0.509306,0.821733,0.957065,0.154586,0.153494,-0.215345,2.7384,-0.01225,0.948345,5.63599,0.193068,0.233574,-1.02019,0.858153,0.207629,2.24112,-2.0127,0.807572,0.515161,0.209103,-0.576873,0.490244,0.184445,0.163877
5.84898,0.71312,0.0104206,8,255,0,13.969,0.913777,0.519942,0.939015,0.434851,1.11094,1.77999,0.628233,-0.365922,0.179572,2.17203,-0.12331,0.816867,7.25289,-0.361599,0.293596,-0.0718115,1.21793,-0.245687,1.09117,-0.87347,0.242074,0.531893,0.132714,-0.0192289,1.11209,0.407111,0.103488
5.84898,0.00280631,0.0104206,9,511,0,10.4305,0.913777,0.519942,0.939015,0.434851,1.11094,1.77999,0.628233,-0.365922,0.179572,2.17203,-0.12331,0.816867,7.25289,-0.361599,0.293596,-0.0718115,1.21793,-0.245687,1.09117,-0.87347,0.242074,0.531893,0.132714,-0.0192289,1.11209,0.407111,0.103488
5.84898,0.00858295,0.0104206,8,255,0,12.4581,0.913777,0.519942,0.939015,0.434851,1.11094,1.77999,0.628233,-0.365922,0.179572,2.17203,-0.12331,0.816867,7.25289,-0.361599,0.293596,-0.0718115,1.21793,-0.245687,1.09117,-0.87347,0.242074,0.531893,0.132714,-0.0192289,1.11209,0.407111,0.103488
4.6746,0.0626044,0.0104206,7,127,0,10.0547,0.908967,0.559421,1.24024,0.400179,0.799869,1.81431,0.628682,-0.460658,0.232426,1.68063,-0.163257,0.798412,7.24802,-0.313598,0.283664,-0.1277,1.23825,-0.261237,1.06424,-0.674376,0.237687,0.562636,0.13471,-0.00465569,1.06462,0.422285,0.105296
5.43769,0.209372,0.0104206,4,20,1,12.7591,0.917235,0.567276,1.26443,0.374777,0.829361,1.81973,0.630247,-0.459199,0.215907,1.62164,-0.174756,0.806485,7.18935,-0.308106,0.279791,-0.118921,1.23034,-0.259842,1.06365,-0.657387,0.236158,0.566634,0.134772,-0.0184277,1.06849,0.427509,0.106707
4.78589,0.0473348,0.0104206,4,20,1,6.24958,0.893859,0.561716,1.2702,0.369197,0.826254,1.82912,0.629535,-0.461222,0.220002,1.57282,-0.181232,0.805736,7.18863,-0.309676,0.279651,-0.126046,1.22802,-0.260933,1.06912,-0.641291,0.242187,0.566627,0.134716,-0.0122824,1.07022,0.428207,0.106956
5.1462,0.102311,0.0104206,4,20,1,11.3566,0.892119,0.566007,1.27368,0.373173,0.818439,1.85059,0.630909,-0.443941,0.227085,1.60642,-0.182884,0.809634,7.18289,-0.301341,0.280003,-0.142366,1.23202,-0.263673,1.07482,-0.658118,0.244973,0.563033,0.135569,-0.0118613,1.07094,0.428772,0.106405
5.1462,0.0804128,0.0104206,3,12,1,10.0903,0.892119,0.566007,1.27368,0.373173,0.818439,1.85059,0.630909,-0.443941,0.227085,1.60642,-0.182884,0.809634,7.18289,-0.301341,0.280003,-0.142366,1.23202,-0.263673,1.07482,-0.658118,0.244973,0.563033,0.135569,-0.0118613,1.07094,0.428772,0.106405
5.1462,0.000746623,0.0104206,2,6,1,12.0002,0.892119,0.566007,1.27368,0.373173,0.818439,1.85059,0.630909,-0.443941,0.227085,1.60642,-0.182884,0.809634,7.18289,-0.301341,0.280003,-0.142366,1.23202,-0.263673,1.07482,-0.658118,0.244973,0.563033,0.135569,-0.0118613,1.07094,0.428772,0.106405
5.1462,1.2792e-005,0.0104206,4,18,1,12.1787,0.892119,0.566007,1.27368,0.373173,0.818439,1.85059,0.630909,-0.443941,0.227085,1.60642,-0.182884,0.809634,7.18289,-0.301341,0.280003,-0.142366,1.23202,-0.263673,1.07482,-0.658118,0.244973,0.563033,0.135569,-0.0118613,1.07094,0.428772,0.106405
5.08247,0.13165,0.0104206,4,20,1,3.89979,0.898098,0.560007,1.25105,0.371264,0.830522,1.82209,0.627626,-0.434643,0.233381,1.59038,-0.185972,0.81045,7.18586,-0.308595,0.280006,-0.137662,1.23375,-0.263268,1.07024,-0.662087,0.241869,0.562483,0.13569,-0.0106393,1.06578,0.429452,0.10645
5.08247,0.00162573,0.0104206,4,15,0,9.2821,0.898098,0.560007,1.25105,0.371264,0.830522,1.82209,0.627626,-0.434643,0.233381,1.59038,-0.185972,0.81045,7.18586,-0.308595,0.280006,-0.137662,1.23375,-0.263268,1.07024,-0.662087,0.241869,0.562483,0.13569,-0.0106393,1.06578,0.429452,0.10645
5.08247,0.0251573,0.0104206,4,15,0,15.9468,0.898098,0.560007,1.25105,0.371264,0.830522,1.82209,0.627626,-0.434643,0.233381,1.59038,-0.185972,0.81045,7.18586,-0.308595,0.280006,-0.137662,1.23375,-0.263268,1.07024,-0.662087,0.241869,0.562483,0.13569,-0.0106393,1.06578,0.429452,0.10645
5.08247,0.000406683,0.0104206,2,5,1,5.92523,0.898098,0.560007,1.25105,0.371264,0.830522,1.82209,0.627626,-0.434643,0.233381,1.59038,-0.185972,0.81045,7.18586,-0.308595,0.280006,-0.137662,1.23375,-0.263268,1.07024,-0.662087,0.241869,0.562483,0.13569,-0.0106393,1.06578,0.429452,0.10645
5.08247,0.000591849,0.0104206,2,5,1,9.60672,0.898098,0.560007,1.25105,0.371264,0.830522,1.82209,0.627626,-0.434643,0.233381,1.59038,-0.185972,0.81045,7.18586,-0.308595,0.280006,-0.137662,1.23375,-0.263268,1.07024,-0.662087,0.241869,0.562483,0.13569,-0.0106393,1.06578,0.429452,0.10645
5.08247,0.00784063,0.0104206,1,3,0,1.75174,0.898098,0.560007,1.25105,0.371264,0.830522,1.82209,0.627626,-0.434643,0.233381,1.59038,-0.185972,0.81045,7.18586,-0.308595,0.280006,-0.137662,1.23375,-0.263268,1.07024,-0.662087,0.241869,0.562483,0.13569,-0.0106393,1.06578,0.429452,0.10645
5.08247,0.0040828,0.0104206,3,8,1,11.0745,0.898098,0.560007,1.25105,0.371264,0.830522,1.82209,0.627626,-0.434643,0.233381,1.59038,-0.185972,0.81045,7.18586,-0.308595,0.280006,-0.137662,1.23375,-0.263268,1.07024,-0.662087,0.241869,0.562483,0.13569,-0.0106393,1.06578,0.429452,0.10645
5.08247,0.00297942,0.0104206,2,7,1,13.3511,0.898098,0.560007,1.25105,0.371264,0.830522,1.82209,0.627626,-0.434643,0.233381,1.59038,-0.185972,0.81045,7.18586,-0.308595,0.280006,-0.137662,1.23375,-0.263268,1.07024,-0.662087,0.241869,0.562483,0.13569,-0.0106393,1.06578,0.429452,0.10645
5.08247,6.56769e-005,0.0104206,3,11,1,12.2544,0.898098,0.560007,1.25105,0.371264,0.830522,1.82209,0.627626,-0.434643,0.233381,1.59038,-0.185972,0.81045,7.18586,-0.308595,0.280006,-0.137662,1.23375,-0.263268,1.07024,-0.662087,0.241869,0.562483,0.13569,-0.0106393,1.06578,0.429452,0.10645
5.08247,0.00778895,0.0104206,3,11,1,9.68798,0.898098,0.560007,1.25105,0.371264,0.830522,1.82209,0.627626,-0.434643,0.233381,1.59038,-0.185972,0.81045,7.18586,-0.308595,0.280006,-0.137662,1.23375,-0.263268,1.07024,-0.662087,0.241869,0.562483,0.13569,-0.0106393,1.06578,0.429452,0.10645
5.029,0.277241,0.0104206,3,11,1,4.0794,0.897393,0.557991,1.26252,0.36936,0.835308,1.8329,0.622581,-0.432094,0.229301,1.59587,-0.183169,0.811307,7.17318,-0.306086,0.27873,-0.131689,1.2321,-0.2632,1.07412,-0.634443,0.24406,0.563197,0.134989,-0.0133976,1.06414,0.429757,0.106789
5.29389,0.134231,0.0104206,4,15,0,3.03364,0.906753,0.555007,1.24956,0.372619,0.841604,1.82581,0.624446,-0.444293,0.233672,1.62791,-0.182956,0.809364,7.20725,-0.305652,0.277155,-0.124509,1.23178,-0.260739,1.07464,-0.623726,0.242736,0.565395,0.135347,-0.014709,1.0632,0.430025,0.106847
3.74725,0.123506,0.0104206,4,20,1,7.67374,0.898826,0.54992,1.27535,0.372811,0.822202,1.80322,0.622755,-0.46242,0.216259,1.54319,-0.185874,0.800424,7.15026,-0.307572,0.276581,-0.12942,1.22861,-0.264271,1.05857,-0.649691,0.238665,0.565774,0.135943,-0.0336279,1.06215,0.437071,0.107092
3.74725,0.00601848,0.0104206,7,127,0,12.7037,0.898826,0.54992,1.27535,0.372811,0.822202,1.80322,0.622755,-0.46242,0.216259,1.54319,-0.185874,0.800424,7.15026,-0.307572,0.276581,-0.12942,1.22861,-0.264271,1.05857,-0.649691,0.238665,0.565774,0.135943,-0.0336279,1.06215,0.437071,0.107092
5.1413,0.222298,0.0104206,3,9,1,6.35136,0.897011,0.557886,1.30292,0.383774,0.830442,1.78987,0.62129,-0.468391,0.211558,1.57107,-0.185719,0.798361,7.13946,-0.311432,0.274819,-0.125906,1.22944,-0.262975,1.06077,-0.642577,0.23927,0.564562,0.135818,-0.0310557,1.06163,0.437978,0.106743
5.1413,0.00168944,0.0104206,7,127,0,7.34553,0.897011,0.557886,1.30292,0.383774,0.830442,1.78987,0.62129,-0.468391,0.211558,1.57107,-0.185719,0.798361,7.13946,-0.311432,0.274819,-0.125906,1.22944,-0.262975,1.06077,-0.642577,0.23927,0.564562,0.135818,-0.0310557,1.06163,0.437978,0.106743
5.1413,0.0333769,0.0104206,2,7,0,7.35595,0.897011,0.557886,1.30292,0.383774,0.830442,1.78987,0.62129,-0.468391,0.211558,1.57107,-0.185719,0.798361,7.13946,-0.311432,0.274819,-0.125906,1.22944,-0.262975,1.06077,-0.642577,0.23927,0.564562,0.135818,-0.0310557,1.06163,0.437978,0.106743
5.1413,0.000122453,0.0104206,4,15,0,6.99649,0.897011,0.557886,1.30292,0.383774,0.830442,1.78987,0.62129,-0.468391,0.211558,1.57107,-0.185719,0.798361,7.13946,-0.311432,0.274819,-0.125906,1.22944,-0.262975,1.06077,-0.642577,0.23927,0.564562,0.135818,-0.0310557,1.06163,0.437978,0.106743
5.1413,0.0486885,0.0104206,4,15,0,7.74507,0.897011,0.557886,1.30292,0.383774,0.830442,1.78987,0.62129,-0.468391,0.211558,1.57107,-0.185719,0.798361,7.13946,-0.311432,0.274819,-0.125906,1.22944,-0.262975,1.06077,-0.642577,0.23927,0.564562,0.135818,-0.0310557,1.06163,0.437978,0.106743
5.43321,0.0242208,0.0104206,7,127,0,5.47141,0.923948,0.543614,1.33491,0.381923,0.851781,1.82104,0.632113,-0.482057,0.207805,1.66042,-0.18336,0.803642,7.16991,-0.327892,0.271758,-0.140156,1.22886,-0.26119,1.07669,-0.658265,0.238051,0.564533,0.136194,-0.024344,1.05901,0.442036,0.106781
5.20277,0.248553,0.0104206,3,9,0,12.7419,0.906463,0.559087,1.28385,0.385854,0.840749,1.81898,0.618969,-0.472799,0.21632,1.53312,-0.192118,0.800618,7.08033,-0.342199,0.273579,-0.116434,1.22913,-0.262395,1.07457,-0.650516,0.242744,0.571717,0.137798,-0.0141393,1.04244,0.443342,0.106099
5.20277,0.000881932,0.0104206,2,5,0,6.38594,0.906463,0.559087,1.28385,0.385854,0.840749,1.81898,0.618969,-0.472799,0.21632,1.53312,-0.192118,0.800618,7.08033,-0.342199,0.273579,-0.116434,1.22913,-0.262395,1.07457,-0.650516,0.242744,0.571717,0.137798,-0.0141393,1.04244,0.443342,0.106099
5.20277,0.0528353,0.0104206,2,6,1,8.99373,0.906463,0.559087,1.28385,0.385854,0.840749,1.81898,0.618969,-0.472799,0.21632,1.53312,-0.192118,0.800618,7.08033,-0.342199,0.273579,-0.116434,1.22913,-0.262395,1.07457,-0.650516,0.242744,0.571717,0.137798,-0.0141393,1.04244,0.443342,0.106099
5.44607,0.247486,0.0104206,3,8,1,6.60348,0.909024,0.568722,1.27787,0.38444,0.845177,1.8062,0.619402,-0.46041,0.218985,1.51485,-0.187842,0.801119,7.09592,-0.340567,0.275574,-0.114194,1.22823,-0.267604,1.07047,-0.660231,0.244248,0.569955,0.137902,-0.0210854,1.04803,0.442155,0.106444
4.86415,0.0984683,0.0104206,2,7,1,6.57803,0.934754,0.574684,1.27665,0.384235,0.848777,1.78126,0.625534,-0.458225,0.215716,1.58455,-0.180981,0.799437,7.08908,-0.338955,0.274791,-0.10808,1.2277,-0.268143,1.06448,-0.66121,0.245474,0.574523,0.138323,-0.0227258,1.0464,0.441149,0.106292
5.05706,0.183225,0.0104206,4,19,1,10.4347,0.910438,0.541654,1.25934,0.392958,0.87491,1.73039,0.629432,-0.459133,0.224157,1.57096,-0.189843,0.802034,7.04324,-0.348908,0.271445,-0.10822,1.2313,-0.274023,1.06428,-0.690612,0.237068,0.582941,0.138937,-0.0218707,1.0551,0.445957,0.105796
5.14548,0.154303,0.0104206,3,9,1,6.50365,0.906915,0.544507,1.23327,0.393658,0.854633,1.74686,0.632441,-0.45511,0.213118,1.55543,-0.186041,0.799101,7.07969,-0.354325,0.270803,-0.10907,1.23245,-0.276341,1.06331,-0.686357,0.239848,0.586681,0.139302,-0.0226736,1.05704,0.445073,0.105546
2.50347,0.209473,0.0104206,4,16,1,5.76815,0.919511,0.571787,1.19742,0.404837,0.84087,1.82579,0.63024,-0.461612,0.208389,1.43124,-0.19205,0.804213,7.06038,-0.332454,0.273131,-0.103913,1.22407,-0.271467,1.04374,-0.692903,0.235366,0.581159,0.140292,-0.0228621,1.06741,0.442547,0.105288
3.6516,0.167095,0.0104206,2,6,1,12.7445,0.92182,0.579243,1.1834,0.407731,0.851933,1.81211,0.629939,-0.457737,0.219631,1.51887,-0.194178,0.804155,7.05634,-0.334288,0.272925,-0.0909452,1.22324,-0.267656,1.05126,-0.698783,0.231499,0.577876,0.140881,-0.0159786,1.06435,0.449019,0.104831
3.00111,0.0546082,0.0104206,3,9,1,7.53184,0.929679,0.583251,1.17684,0.402791,0.854747,1.83911,0.624487,-0.448561,0.221068,1.40821,-0.195209,0.804909,7.01016,-0.337197,0.273486,-0.0938851,1.22295,-0.267129,1.04746,-0.699645,0.227728,0.579692,0.141166,-0.00711219,1.0634,0.448444,0.104846
3.00111,0.00113344,0.0104206,2,5,1,13.4646,0.929679,0.583251,1.17684,0.402791,0.854747,1.83911,0.624487,-0.448561,0.221068,1.40821,-0.195209,0.804909,7.01016,-0.337197,0.273486,-0.0938851,1.22295,-0.267129,1.04746,-0.699645,0.227728,0.579692,0.141166,-0.00711219,1.0634,0.448444,0.104846
3.00111,0.00943495,0.0104206,2,5,0,8.69289,0.929679,0.583251,1.17684,0.402791,0.854747,1.83911,0.624487,-0.448561,0.221068,1.40821,-0.195209,0.804909,7.01016,-0.337197,0.273486,-0.0938851,1.22295,-0.267129,1.04746,-0.699645,0.227728,0.579692,0.141166,-0.00711219,1.0634,0.448444,0.104846
3.41037,0.2,0.0104206,2,5,1,8.52639,0.930212,0.594499,1.18669,0.407647,0.838458,1.85995,0.629775,-0.449249,0.226343,1.39802,-0.195964,0.805496,7.00673,-0.343637,0.273793,-0.0830169,1.21993,-0.267348,1.04974,-0.700079,0.230721,0.577936,0.140811,-0.0158921,1.06128,0.448434,0.105015
3.41037,0.0480318,0.0104206,2,5,1,3.7463,0.930212,0.594499,1.18669,0.407647,0.838458,1.85995,0.629775,-0.449249,0.226343,1.39802,-0.195964,0.805496,7.00673,-0.343637,0.273793,-0.0830169,1.21993,-0.267348,1.04974,-0.700079,0.230721,0.577936,0.140811,-0.0158921,1.06128,0.448434,0.105015
3.53741,0.173937,0.0104206,2,5,1,14.0216,0.948635,0.603971,1.16169,0.401099,0.843483,1.86923,0.629079,-0.441952,0.214716,1.5093,-0.193582,0.803804,6.98526,-0.334769,0.273397,-0.0751506,1.22406,-0.270381,1.05381,-0.705631,0.232153,0.573621,0.140728,-0.0238905,1.06426,0.448189,0.104709
