# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = LearningCurve_model
# method = sample (Default)
#   sample
#     num_samples = 2500
#     num_warmup = 2500
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = TestDataF.data.R
# init = init.R
# random
#   seed = 380867191
# output
#   file = of13.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,e.1,e.2,e.3,e.4,e.5,e.6,e.7,e.8,e.9,e.10,e.11,e.12,e.13,e.14,e.15,e.16,e.17,e.18,e.19,e.20,e.21,e.22,e.23,e.24,e.25,e.26,sigma
# Adaptation terminated
# Step size = 0.00265945
# Diagonal elements of inverse mass matrix:
# 0.0154583, 1.79093, 11.0131, 0.00857889, 147.707, 0.682875, 1.79017, 0.0855582, 0.34284, 0.211438, 0.713482, 0.0471991, 0.832506, 0.984309, 0.138471, 0.0348615, 0.681124, 14.2609, 3.70821, 0.66038, 5.67618, 0.0146396, 4.21449, 10.3647, 10.4511, 0.444935, 0.231313
9.34552,0.499929,0.00265945,1,2,1,4.68939,0.399543,4.23027,-1.79665,0.0398496,27.6806,4.1973,3.70528,0.211187,0.583153,1.03896,-2.44309,0.0195349,1.66512,-4.4325,1.4796,0.572918,1.15149,9.97549,0.272111,-2.85576,6.40749,0.534178,7.29915,9.28066,-3.78611,1.10585,0.193146
9.0516,0.874245,0.00265945,3,8,1,7.17514,0.398954,4.24184,-1.85706,0.0391804,27.6385,4.19014,3.71126,0.216164,0.581134,1.04917,-2.432,0.0214614,1.68253,-4.43865,1.49057,0.566645,1.15751,10.0231,0.26419,-2.8515,6.42342,0.538088,7.27738,9.24849,-3.7679,1.09776,0.193496
8.95368,0.908952,0.00265945,3,11,1,4.59466,0.400935,4.2124,-1.78289,0.0400533,27.4157,4.20625,3.74185,0.214393,0.588574,1.05652,-2.43385,0.0190557,1.68349,-4.42585,1.49334,0.565049,1.15288,9.99202,0.249554,-2.86089,6.43868,0.536379,7.24486,9.20783,-3.7874,1.09473,0.195241
8.74701,0.946522,0.00265945,4,19,1,5.4448,0.399221,4.27756,-1.66609,0.0397606,26.9303,4.1881,3.81793,0.215668,0.569798,1.08261,-2.45507,0.0230213,1.68778,-4.41917,1.50277,0.56354,1.17628,9.98978,0.250301,-2.85907,6.47257,0.543103,7.25211,9.21169,-3.74389,1.09094,0.196719
8.48479,0.832683,0.00265945,2,6,1,4.47908,0.398818,4.27896,-1.65612,0.0396869,26.8795,4.18986,3.82345,0.215562,0.569008,1.0821,-2.45333,0.0229257,1.69167,-4.41615,1.50425,0.563737,1.17407,9.98614,0.240078,-2.85837,6.46049,0.542911,7.25209,9.21918,-3.74307,1.09186,0.196678
6.2729,0.870895,0.00265945,3,8,1,7.92222,0.398563,4.27612,-1.61153,0.0400185,26.6741,4.19065,3.83923,0.215587,0.563898,1.09033,-2.45055,0.0198332,1.6913,-4.41352,1.50988,0.563125,1.15963,9.95725,0.173469,-2.874,6.45555,0.541023,7.23393,9.2745,-3.76087,1.0866,0.20003
6.2141,0.922814,0.00265945,3,13,1,0.616879,0.39901,4.27645,-1.57945,0.0398736,26.5594,4.19231,3.84304,0.216396,0.5622,1.09065,-2.44478,0.0153907,1.67853,-4.40852,1.50551,0.562054,1.15581,9.98101,0.184645,-2.87795,6.43596,0.539754,7.21821,9.26022,-3.77362,1.08806,0.199584
8.21355,0.9,0.00265945,3,10,1,8.51159,0.399995,4.26243,-1.55733,0.043015,26.5919,4.18695,3.86918,0.209051,0.558327,1.09142,-2.47062,0.0229395,1.65233,-4.40819,1.51478,0.559376,1.15309,10.0328,0.186758,-2.88178,6.45595,0.539966,7.26123,9.32241,-3.80133,1.09011,0.201569
8.93512,0.940981,0.00265945,4,17,1,6.18898,0.400286,4.24037,-1.65803,0.0475966,26.2304,4.16747,3.88671,0.219473,0.565315,1.07716,-2.48472,0.0138088,1.6505,-4.39601,1.52883,0.552527,1.17061,10.0153,0.13617,-2.89614,6.46661,0.541741,7.18194,9.46554,-3.7829,1.07386,0.197387
8.73703,0.936892,0.00265945,4,16,1,1.51266,0.4,4.27824,-1.77512,0.0481687,26.1074,4.16842,3.89478,0.217759,0.575023,1.07293,-2.50623,0.0195754,1.64085,-4.43444,1.51976,0.551269,1.15346,9.93947,0.128244,-2.88197,6.52099,0.538794,7.19962,9.51657,-3.84148,1.07374,0.196725
