# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = LearningCurve_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = TestData5.data.R
# init = 2 (Default)
# random
#   seed = 215632707
# output
#   file = o2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,w_0,w_1,w_2,w_3,w_4,w_5,a_0,b_0,c_1,a_1,alpha_1,a_2,b_2,c_2,a_3,b_3,c_3,alpha_3,alpha_4,beta_4,delta_4,kappa_4,a_5,b_5,c_5,alpha_5,sigma
22.6272,0.999981,7.54315e-005,10,1023,0,-10.2296,0.574451,0.177284,0.298894,2.76102,1.2052,0.667092,0.0754324,0.945417,1.25164,8.95289,0.0537451,0.759202,4.11323,-1.65607,0.125153,-0.989471,1.29629,-0.0243283,0.608618,-1.68169,0.328983,0.440595,0.128312,-0.464844,1.13492,0.280536,0.113537
23.7295,1,7.54315e-005,10,1023,0,-7.81102,0.56712,0.173557,0.307595,2.76615,1.19404,0.698075,0.0632309,0.940034,1.23948,8.97304,0.0668515,0.763842,4.06161,-1.6465,0.124511,-0.9866,1.29811,-0.0228131,0.604494,-1.68671,0.323661,0.44433,0.127925,-0.463861,1.14308,0.278154,0.112658
22.4897,0.999995,7.54315e-005,10,1023,0,-9.87869,0.57734,0.172051,0.294357,2.81337,1.11291,0.682177,0.0585883,0.941293,1.3106,9.15239,0.0529395,0.767186,4.15096,-1.65501,0.119539,-0.979875,1.30075,-0.0110541,0.620686,-1.71186,0.330774,0.449773,0.128236,-0.478008,1.17676,0.283513,0.113618
23.5269,1,7.54315e-005,10,1023,0,-11.4893,0.57602,0.174656,0.296716,2.81831,1.12738,0.686217,0.0590508,0.940566,1.2898,9.17376,0.0488778,0.765767,4.16905,-1.66046,0.120759,-0.975631,1.30187,-0.0125709,0.621254,-1.71417,0.330109,0.449916,0.128539,-0.471939,1.18378,0.283606,0.113677
24.0477,0.999999,7.54315e-005,10,1023,0,-12.6653,0.586557,0.168132,0.296924,2.88774,1.17427,0.690829,0.0834278,0.953856,1.19712,9.07828,0.02908,0.763467,4.13834,-1.65865,0.125547,-0.930366,1.30561,-0.023913,0.652872,-1.67567,0.333297,0.44492,0.127553,-0.469862,1.16975,0.288181,0.112758
24.1913,0.999991,7.54315e-005,10,1023,0,-7.74239,0.568399,0.17507,0.299523,2.92152,1.19958,0.723835,0.0958051,0.958053,1.16168,9.08291,0.0305512,0.765751,4.10522,-1.65815,0.121299,-0.929966,1.30297,-0.0230864,0.655958,-1.66296,0.321824,0.439033,0.126705,-0.467251,1.16257,0.289054,0.113411
23.6648,0.999999,7.54315e-005,10,1023,0,-10.1196,0.568668,0.181264,0.29487,2.9412,1.1048,0.767049,0.124749,0.982794,1.09204,8.93898,0.0105716,0.771512,4.17127,-1.65745,0.119338,-0.957137,1.31379,-0.0281427,0.677985,-1.6602,0.329248,0.439403,0.12907,-0.490669,1.15734,0.300224,0.112332
23.9379,0.999995,7.54315e-005,10,1023,0,-18.0325,0.552747,0.185023,0.306742,2.9456,1.10107,0.740725,0.121035,0.980465,1.02815,9.03874,0.0232266,0.781244,4.16001,-1.66188,0.119123,-0.970828,1.31498,-0.0272599,0.689128,-1.69623,0.334483,0.439224,0.131485,-0.51513,1.15717,0.304632,0.112486
23.654,0.999998,7.54315e-005,10,1023,0,-10.6338,0.565784,0.20118,0.30386,2.96157,0.910052,0.777259,0.112254,0.979376,0.993522,9.03629,0.0385375,0.774419,4.0566,-1.67825,0.117469,-0.985614,1.30907,-0.0270916,0.693559,-1.68207,0.335305,0.437288,0.132347,-0.4822,1.19194,0.301783,0.11447
23.675,1,7.54315e-005,10,1023,0,-11.6967,0.567961,0.201095,0.303135,2.95187,0.916631,0.776821,0.107426,0.978998,0.995437,9.05515,0.0398832,0.776346,4.04478,-1.67814,0.117331,-0.987057,1.30986,-0.0276199,0.694094,-1.68225,0.334816,0.438031,0.13307,-0.482071,1.19272,0.301686,0.114374
24.0689,1,7.54315e-005,10,1023,0,-13.8543,0.568973,0.212974,0.2937,2.90278,0.861307,0.816344,0.12397,0.972579,0.971842,8.98646,0.0449136,0.778538,4.05952,-1.65722,0.113081,-0.965026,1.30994,-0.026404,0.697702,-1.701,0.327926,0.444827,0.132064,-0.484697,1.18665,0.296402,0.113814
23.6835,0.999994,7.54315e-005,10,1023,0,-10.8729,0.545597,0.199291,0.302058,2.87851,0.869,0.853413,0.136105,0.96543,1.01471,9.00293,0.0352564,0.770571,4.02875,-1.65032,0.11026,-0.946417,1.31311,-0.0259017,0.700777,-1.71197,0.302633,0.437774,0.132408,-0.464647,1.15892,0.286792,0.113272
23.625,0.999991,7.54315e-005,10,1023,0,-12.3519,0.555031,0.19963,0.290793,2.87889,0.768052,0.906525,0.097501,0.96149,0.99582,9.26025,0.0489127,0.769253,4.06176,-1.65144,0.112328,-0.966036,1.31145,-0.0222367,0.675519,-1.73811,0.312701,0.444953,0.133853,-0.45546,1.15706,0.285159,0.113518
23.845,1,7.54315e-005,10,1023,0,-15.6117,0.555698,0.200708,0.290726,2.87526,0.782543,0.893894,0.0965944,0.955461,0.992902,9.2974,0.0500345,0.771297,4.05519,-1.65445,0.11225,-0.964883,1.31363,-0.0219849,0.674552,-1.74316,0.30912,0.446107,0.133759,-0.457378,1.15984,0.283543,0.113119
23.929,0.999999,7.54315e-005,10,1023,0,-13.7051,0.559704,0.201189,0.294084,2.87693,0.80699,0.907254,0.101665,0.960641,1.01459,9.29948,0.0478477,0.772565,4.04838,-1.65134,0.111954,-0.965526,1.31131,-0.0214278,0.673456,-1.74996,0.304183,0.449579,0.132019,-0.466262,1.162,0.283356,0.113612
24.0353,0.999999,7.54315e-005,10,1023,0,-9.44403,0.506412,0.207698,0.299671,2.80463,0.90804,1.02356,0.123347,0.924231,0.925242,9.39644,0.0468754,0.781769,4.09389,-1.66552,0.108369,-0.936981,1.31808,-0.030342,0.686708,-1.78111,0.309554,0.458045,0.134193,-0.457654,1.17495,0.283933,0.114112
24.5423,0.999993,7.54315e-005,10,1023,0,-11.1017,0.518885,0.198892,0.308445,2.71289,1.00129,1.13013,0.135475,0.939356,0.911403,9.43404,0.0361813,0.790197,4.02894,-1.63864,0.106536,-0.934774,1.30386,-0.0340299,0.695247,-1.81957,0.323902,0.446029,0.135018,-0.445654,1.15508,0.291128,0.112662
24.4699,1,7.54315e-005,10,1023,0,-10.345,0.515006,0.198961,0.316707,2.70725,0.992666,1.13403,0.129522,0.939345,0.898026,9.29909,0.021741,0.788594,4.04279,-1.64245,0.111132,-0.94163,1.30962,-0.0331871,0.693559,-1.83003,0.332361,0.447515,0.136118,-0.437991,1.17895,0.289968,0.113868
24.5784,1,7.54315e-005,10,1023,0,-15.4145,0.515638,0.207758,0.31184,2.70427,1.02736,1.20393,0.137302,0.94646,0.912114,9.25808,0.0275089,0.783091,4.03725,-1.65184,0.111094,-0.939303,1.30691,-0.0352946,0.694393,-1.83954,0.330751,0.451989,0.136287,-0.430208,1.18759,0.291587,0.113955
24.9299,0.999995,7.54315e-005,10,1023,0,-11.4559,0.51133,0.213005,0.301695,2.65717,1.11746,1.32571,0.160302,0.955341,0.894571,9.27207,0.0102023,0.787376,3.9881,-1.66138,0.111674,-0.951216,1.30569,-0.0315307,0.700979,-1.80854,0.321231,0.445139,0.135251,-0.433993,1.19154,0.294935,0.112933
24.7059,0.999994,7.54315e-005,10,1023,0,-8.65795,0.507674,0.228217,0.305501,2.77086,1.25015,1.46152,0.179887,0.981893,0.871965,9.26811,0.0140647,0.787872,3.83787,-1.67582,0.114751,-0.894873,1.30195,-0.0374889,0.695261,-1.77025,0.328017,0.443568,0.139227,-0.405225,1.18706,0.305271,0.115259
24.8589,1,7.54315e-005,10,1023,0,-5.37253,0.546657,0.22791,0.313676,2.75245,1.31677,1.29584,0.169918,0.982821,0.857827,9.46983,0.0380754,0.803207,3.72296,-1.68155,0.114621,-0.926121,1.29636,-0.0432485,0.708768,-1.78577,0.321527,0.428429,0.136911,-0.447629,1.17678,0.306126,0.114649
24.3685,0.999998,7.54315e-005,10,1023,0,-7.52085,0.558253,0.239444,0.304089,2.81414,1.30302,1.28569,0.177989,0.969114,0.941881,9.52542,0.055941,0.808702,3.67467,-1.68374,0.113311,-0.898252,1.27315,-0.0464321,0.717682,-1.78573,0.32921,0.403832,0.140887,-0.441569,1.17071,0.3106,0.113026
23.6203,1,7.54315e-005,10,1023,0,-13.8955,0.578166,0.266751,0.312637,2.89649,1.47335,1.32379,0.170237,0.992465,1.00685,9.61969,0.0598188,0.802879,3.80839,-1.68237,0.110619,-0.885429,1.2767,-0.0506129,0.746398,-1.7821,0.337304,0.408057,0.141013,-0.45796,1.17527,0.312228,0.113406
24.6238,0.999951,7.54315e-005,10,1023,0,-11.6747,0.591413,0.264976,0.286141,2.74499,1.31259,1.31133,0.113329,1.05275,0.953519,9.6305,0.0824391,0.798513,3.82703,-1.68802,0.111068,-0.906418,1.26641,-0.057457,0.750361,-1.7964,0.321503,0.42879,0.144773,-0.439755,1.18877,0.315327,0.11151
22.3964,0.999988,7.54315e-005,10,1023,0,-5.09534,0.557294,0.278365,0.267321,2.94456,1.16536,1.24179,0.0947352,1.03018,0.983618,9.39209,0.0911778,0.798759,3.84713,-1.67767,0.117267,-0.906279,1.25915,-0.0406269,0.762917,-1.79043,0.340192,0.449933,0.151942,-0.428001,1.19074,0.32664,0.113805
23.2143,0.999991,7.54315e-005,10,1023,0,-6.23054,0.542167,0.269677,0.264519,2.91025,1.21355,1.22762,0.101456,1.02287,0.993973,9.32893,0.0713978,0.798545,3.86926,-1.68189,0.117782,-0.917148,1.2618,-0.0458708,0.776127,-1.77002,0.343446,0.451362,0.153239,-0.424653,1.18021,0.32134,0.114364
22.8961,0.999998,7.54315e-005,10,1023,0,-6.79444,0.542339,0.269645,0.264758,2.94131,1.27438,1.20182,0.0931497,0.996328,0.980508,9.29948,0.08916,0.797306,3.87322,-1.69095,0.116263,-0.936686,1.2693,-0.0470501,0.788632,-1.75928,0.34153,0.444487,0.153185,-0.416622,1.17664,0.315496,0.113859
24.3769,0.999951,7.54315e-005,10,1023,0,-10.011,0.5376,0.273461,0.25897,2.82827,1.17037,1.20676,0.0890506,0.987222,1.0145,9.24995,0.0935877,0.790217,3.78013,-1.68262,0.117528,-0.935753,1.26078,-0.0485676,0.797758,-1.75519,0.331256,0.43729,0.152543,-0.417341,1.16421,0.314104,0.113211
24.3029,0.999993,7.54315e-005,10,1023,0,-13.3178,0.562316,0.271983,0.250657,2.79374,1.01555,1.42812,0.0616806,1.04786,0.979598,9.18112,0.0784282,0.79007,3.73488,-1.66545,0.113672,-0.908033,1.26465,-0.0576912,0.762713,-1.74079,0.316129,0.462068,0.15522,-0.466968,1.14526,0.30884,0.112093
23.3787,0.999989,7.54315e-005,10,1023,0,-11.9814,0.546394,0.256538,0.239954,2.74081,0.952774,1.45238,0.0526561,1.05809,0.997373,9.23398,0.0646337,0.791002,3.75927,-1.64739,0.114324,-0.890372,1.26927,-0.053367,0.766391,-1.74391,0.308893,0.452473,0.156661,-0.468091,1.14164,0.304647,0.11206
23.5747,0.999998,7.54315e-005,10,1023,0,-14.9704,0.555428,0.264146,0.240932,2.74863,1.15688,1.64184,0.0618572,1.02569,0.975808,9.25838,0.0551379,0.79873,3.67971,-1.64206,0.103372,-0.903767,1.26573,-0.0556366,0.754753,-1.73811,0.320187,0.456321,0.155184,-0.458228,1.16628,0.304029,0.111054
23.683,0.99999,7.54315e-005,10,1023,0,-7.5789,0.552835,0.273308,0.245184,2.76442,1.27548,1.6503,0.0594796,1.02017,0.977277,9.26016,0.0505937,0.792969,3.70892,-1.63692,0.10445,-0.923454,1.26365,-0.0548358,0.745423,-1.71158,0.320405,0.454427,0.154442,-0.44953,1.16759,0.307293,0.111483
25.0601,0.999999,7.54315e-005,10,1023,0,-17.3665,0.565684,0.267561,0.251952,2.64826,1.31946,1.58321,0.0745496,1.04024,0.986837,9.27876,0.0627119,0.794911,3.73634,-1.64442,0.113496,-0.920938,1.27101,-0.0566442,0.728024,-1.69319,0.328179,0.457148,0.151079,-0.468512,1.15614,0.307548,0.112097
24.391,0.999957,7.54315e-005,10,1023,0,-9.3974,0.586984,0.294154,0.235535,2.73299,1.12723,1.66322,0.0862527,1.04424,0.874154,9.39801,0.0759156,0.786486,3.71104,-1.63503,0.113994,-0.888473,1.2757,-0.0598258,0.702874,-1.65479,0.315638,0.453297,0.148173,-0.426331,1.17174,0.306363,0.11095
23.7636,0.999988,7.54315e-005,10,1023,0,-9.30589,0.590584,0.293553,0.236553,2.68888,1.23995,1.64396,0.0869118,1.0527,0.888749,9.38071,0.091121,0.785944,3.67443,-1.62411,0.112089,-0.867669,1.269,-0.0597473,0.696887,-1.65121,0.312273,0.458196,0.148454,-0.4224,1.18251,0.307328,0.110418
24.328,0.999997,7.54315e-005,10,1023,0,-12.8041,0.590576,0.300048,0.240894,2.69929,1.0713,1.66914,0.0764947,1.03641,0.929384,9.3566,0.0952358,0.786324,3.65171,-1.63013,0.117775,-0.866302,1.26563,-0.0607583,0.716093,-1.66812,0.310232,0.459015,0.147843,-0.435612,1.17926,0.311998,0.109224
23.6587,0.999991,7.54315e-005,10,1023,0,-14.1473,0.55796,0.294249,0.238513,2.68219,1.13923,1.88414,0.0773753,1.02406,0.966938,9.20362,0.0502793,0.787964,3.66033,-1.62718,0.116632,-0.863489,1.26543,-0.0680433,0.704166,-1.69873,0.321589,0.460162,0.149176,-0.437025,1.18906,0.322585,0.107839
25.2353,0.99998,7.54315e-005,10,1023,0,-8.47861,0.580112,0.273843,0.238627,2.67951,1.04299,1.82468,0.078177,1.02866,0.980931,9.32056,0.0534494,0.794288,3.68348,-1.62848,0.118903,-0.838537,1.25997,-0.0657766,0.69966,-1.68391,0.324347,0.453237,0.148477,-0.440794,1.17704,0.325257,0.107577
24.9047,0.999948,7.54315e-005,10,1023,0,-13.5213,0.601279,0.253567,0.245476,2.46645,1.15368,1.6383,0.0817116,1.03564,1.02516,9.24594,0.0600251,0.797954,3.45233,-1.63474,0.12989,-0.893463,1.26366,-0.0661347,0.721238,-1.64327,0.31621,0.462999,0.149135,-0.439041,1.15485,0.33158,0.105115
25.092,0.999999,7.54315e-005,10,1023,0,-8.37998,0.614892,0.255405,0.228824,2.51816,1.10026,1.78722,0.083233,1.02259,1.06664,9.38786,0.045452,0.796335,3.38069,-1.65321,0.128534,-0.88711,1.25378,-0.0719421,0.71489,-1.66386,0.311641,0.460315,0.149473,-0.444598,1.17367,0.341733,0.103714
25.5646,1,7.54315e-005,10,1023,0,-10.9056,0.639621,0.245183,0.234854,2.34785,1.11762,1.78136,0.116932,1.0363,1.06091,9.58316,0.0406677,0.794578,3.42375,-1.63862,0.12888,-0.883362,1.24582,-0.0792,0.694581,-1.6953,0.317247,0.458983,0.148162,-0.438833,1.18575,0.343821,0.10409
26.4175,0.999997,7.54315e-005,10,1023,0,-15.1931,0.644582,0.249448,0.233961,2.31521,1.28341,1.77163,0.13801,1.04971,1.04811,9.70052,0.0460092,0.795239,3.45325,-1.65703,0.13204,-0.89279,1.24616,-0.0772086,0.680975,-1.71456,0.314782,0.465634,0.148807,-0.424876,1.19211,0.34144,0.1035
25.5434,0.999975,7.54315e-005,10,1023,0,-18.3847,0.641518,0.258213,0.231458,2.29266,1.37344,1.72674,0.136768,1.06243,1.05629,9.74832,0.0543714,0.788629,3.4527,-1.66313,0.131046,-0.893698,1.24678,-0.0763618,0.688774,-1.70439,0.309306,0.465302,0.148751,-0.418597,1.1935,0.337559,0.103904
25.6886,0.999998,7.54315e-005,10,1023,0,-12.2773,0.622082,0.26159,0.246103,2.26285,1.21451,1.69994,0.140226,1.04931,1.05564,9.84134,0.0663637,0.798629,3.4084,-1.68422,0.128306,-0.933354,1.2627,-0.0796748,0.69133,-1.68556,0.31942,0.461936,0.150846,-0.431173,1.17797,0.343684,0.102987
25.0627,0.999991,7.54315e-005,10,1023,0,-6.19546,0.622413,0.269408,0.247268,2.21098,1.53208,1.7647,0.127493,1.04446,1.12017,9.59623,0.0519581,0.806111,3.52776,-1.67432,0.119921,-0.909797,1.28622,-0.0754663,0.710229,-1.67816,0.302917,0.475524,0.155389,-0.408266,1.1898,0.323961,0.101974
25.8612,1,7.54315e-005,10,1023,0,-11.6376,0.6557,0.25414,0.244306,2.15305,1.7606,1.88244,0.15473,1.06446,1.16332,9.50882,0.013229,0.798644,3.32587,-1.67854,0.12106,-0.915377,1.27175,-0.0786736,0.707567,-1.68423,0.323685,0.469973,0.154014,-0.464063,1.17564,0.323112,0.102461
25.9831,0.999998,7.54315e-005,10,1023,0,-14.4547,0.668058,0.249642,0.246359,2.15941,1.79835,1.84642,0.151691,1.05909,1.1561,9.47036,0.00259092,0.79843,3.33469,-1.67733,0.119338,-0.893372,1.26793,-0.0804811,0.707554,-1.68012,0.336159,0.466101,0.153371,-0.461102,1.17682,0.324572,0.102594
24.9264,0.999952,7.54315e-005,10,1023,0,-15.5359,0.634298,0.251064,0.241933,2.12286,1.82627,1.81379,0.167644,1.0418,1.1465,9.42726,0.00275907,0.796988,3.32893,-1.66342,0.118517,-0.924624,1.27257,-0.0813793,0.706999,-1.66961,0.342849,0.464068,0.152257,-0.455559,1.17174,0.319662,0.102705
25.0174,0.999998,7.54315e-005,10,1023,0,-12.8136,0.649042,0.241422,0.234585,2.11882,1.64255,1.80307,0.168182,1.05081,1.10821,9.55112,0.0105987,0.79238,3.36975,-1.68245,0.124609,-0.886282,1.2726,-0.0763042,0.699922,-1.66653,0.34793,0.462665,0.156,-0.488429,1.1674,0.313431,0.103056
25.5857,0.999998,7.54315e-005,10,1023,0,-16.6638,0.636239,0.234571,0.231181,2.10755,1.74604,1.87873,0.165207,1.05193,1.06451,9.70723,-0.00620541,0.791993,3.39074,-1.68847,0.12034,-0.866583,1.28136,-0.0765727,0.688779,-1.684,0.351525,0.470298,0.156543,-0.493876,1.15565,0.311823,0.103472
26.055,0.861189,7.54315e-005,10,1023,0,-11.9092,0.643456,0.234375,0.232065,2.11495,1.7756,1.85003,0.164484,1.04973,1.05401,9.69168,-0.000130189,0.79151,3.40188,-1.69062,0.120038,-0.865109,1.27991,-0.0759734,0.68991,-1.68318,0.35194,0.469866,0.156538,-0.493586,1.15604,0.311407,0.103506
25.3934,0.999983,7.54315e-005,10,1023,0,-12.6024,0.553463,0.230496,0.243845,2.09605,1.73259,1.7175,0.176495,1.03396,1.11163,9.80413,0.00953108,0.806674,3.24818,-1.69664,0.127263,-0.860117,1.28004,-0.0693204,0.692048,-1.67239,0.378967,0.470277,0.156196,-0.477001,1.1539,0.296949,0.103297
25.4623,0.999999,7.54315e-005,10,1023,0,-9.34183,0.564531,0.240526,0.248837,2.12585,1.73274,1.77899,0.162547,1.02331,1.14132,9.81779,0.0138177,0.810262,3.26731,-1.71972,0.126973,-0.874082,1.27453,-0.0729337,0.681683,-1.6367,0.396256,0.466305,0.155241,-0.494748,1.14391,0.297189,0.103986
26.0676,0.999992,7.54315e-005,10,1023,0,-12.5731,0.564691,0.254582,0.23854,2.0925,1.59759,1.92908,0.207186,1.00402,1.19171,9.79773,0.00504965,0.809775,3.22561,-1.73499,0.130874,-0.892368,1.28594,-0.0818762,0.702107,-1.63608,0.399107,0.457268,0.158891,-0.499806,1.12237,0.307292,0.104883
24.0145,0.815133,7.54315e-005,10,1023,0,-11.1881,0.592971,0.245121,0.2415,1.99715,1.4289,1.63108,0.170603,1.00162,1.12248,9.66652,0.0528781,0.812473,3.3402,-1.72402,0.136473,-0.857617,1.3075,-0.0970203,0.700529,-1.68673,0.367453,0.456895,0.158675,-0.532888,1.12767,0.296963,0.10454
23.9888,0.45259,7.54315e-005,10,1023,0,-8.89826,0.572548,0.256103,0.241247,2.05852,1.30803,1.58782,0.153179,0.985747,1.11326,9.66843,0.0754989,0.81816,3.40355,-1.73634,0.139559,-0.848962,1.3009,-0.0913594,0.689767,-1.68659,0.368812,0.462995,0.160498,-0.534909,1.12506,0.288265,0.106177
23.9961,0.999999,7.54315e-005,10,1023,0,-8.5278,0.538617,0.255325,0.236026,2.05903,1.34614,1.64203,0.144449,0.969089,1.09738,9.51273,0.0712911,0.843338,3.62637,-1.74577,0.134583,-0.93417,1.282,-0.0771512,0.658754,-1.68796,0.354438,0.469005,0.157843,-0.584361,1.12341,0.278355,0.105567
22.9808,0.999989,7.54315e-005,10,1023,0,-8.71847,0.534475,0.259558,0.23625,2.0257,1.43702,1.83618,0.233773,0.961843,1.0482,9.67979,0.0318988,0.842653,3.71656,-1.73839,0.131725,-0.925434,1.29024,-0.0742784,0.670976,-1.65802,0.347564,0.461382,0.156287,-0.570608,1.10991,0.273299,0.106552
25.8028,0.999994,7.54315e-005,10,1023,0,-7.25688,0.547285,0.23915,0.230474,1.99155,1.44935,1.89257,0.233284,0.98151,1.02527,9.67615,0.0343087,0.832279,3.68323,-1.71786,0.131464,-0.883897,1.28275,-0.0814517,0.663634,-1.60836,0.334552,0.469206,0.154195,-0.518301,1.09935,0.272348,0.107463
25.8996,0.999995,7.54315e-005,10,1023,0,-12.9894,0.546196,0.237999,0.21626,1.95368,1.36059,1.88059,0.202764,1.01139,1.05319,9.68377,0.026459,0.832973,3.67089,-1.71287,0.140946,-0.911125,1.28155,-0.0767428,0.703837,-1.62424,0.341339,0.460914,0.152322,-0.547849,1.10092,0.269185,0.107681
25.2585,0.999996,7.54315e-005,10,1023,0,-2.49491,0.544156,0.234919,0.220614,1.96681,1.10725,1.8341,0.201606,0.985957,1.03569,9.75129,0.0390587,0.832008,3.66678,-1.72452,0.143362,-0.946011,1.28214,-0.080723,0.701346,-1.62639,0.350318,0.454257,0.150591,-0.577021,1.09464,0.27143,0.108003
26.0039,0.999991,7.54315e-005,10,1023,0,-9.53908,0.555671,0.253458,0.236605,1.81826,0.939788,2.16926,0.206347,1.00254,0.90634,9.63632,0.0293455,0.847393,3.70635,-1.708,0.144609,-0.978241,1.2759,-0.0715714,0.719934,-1.68973,0.367995,0.434257,0.149762,-0.544845,1.06933,0.281008,0.109449
25.7297,0.999995,7.54315e-005,10,1023,0,-13.5425,0.597946,0.264803,0.247259,1.85713,0.863009,2.21343,0.20177,0.99557,0.890025,9.56939,0.0382948,0.844993,3.65803,-1.71498,0.140725,-0.987772,1.27056,-0.0732606,0.735005,-1.69751,0.375295,0.424265,0.149702,-0.575636,1.05092,0.272849,0.110835
25.6729,0.999993,7.54315e-005,10,1023,0,-15.7442,0.597868,0.268398,0.245585,1.82896,0.88047,2.33205,0.195525,1.00714,0.887133,9.54887,0.0300588,0.841696,3.66577,-1.72372,0.14018,-0.977623,1.2775,-0.0750121,0.744017,-1.69392,0.376522,0.421506,0.150384,-0.582277,1.04653,0.274525,0.110457
24.7176,0.999959,7.54315e-005,10,1023,0,-13.6325,0.59394,0.307275,0.258828,1.89612,0.990758,2.45444,0.206616,1.06396,0.89581,9.65707,0.0411006,0.849885,3.40795,-1.70049,0.127335,-0.935245,1.27302,-0.0817416,0.768034,-1.67947,0.381969,0.424134,0.149967,-0.523299,1.0456,0.286026,0.111548
23.4989,0.999976,7.54315e-005,10,1023,0,-8.18506,0.522708,0.303153,0.261872,1.8504,0.85118,2.70109,0.254834,1.04888,0.888285,9.56491,0.0109256,0.847787,3.38885,-1.70792,0.128096,-0.943664,1.28953,-0.0748891,0.792511,-1.69506,0.381489,0.414441,0.153424,-0.522527,1.05649,0.28469,0.112073
21.2975,0.999972,7.54315e-005,10,1023,0,-6.15095,0.513949,0.351589,0.241552,1.8002,0.799912,2.71399,0.295919,0.988794,0.937924,9.66053,0.0479704,0.828707,3.31069,-1.70163,0.125789,-0.901401,1.28443,-0.0674094,0.78261,-1.68384,0.378481,0.407078,0.152923,-0.525777,1.05237,0.275807,0.112107
22.0517,0.999999,7.54315e-005,10,1023,0,2.10799,0.505906,0.354423,0.239766,1.80751,0.826722,2.6367,0.308963,0.992182,0.92536,9.74982,0.0574004,0.818393,3.24971,-1.70995,0.126902,-0.92234,1.28063,-0.0653147,0.799515,-1.69734,0.377812,0.411581,0.152149,-0.521308,1.0612,0.283596,0.112019
23.002,0.999995,7.54315e-005,10,1023,0,-1.16,0.516082,0.353237,0.239705,1.85245,0.793456,2.67686,0.299478,0.995952,0.911069,9.72265,0.0565852,0.81683,3.2845,-1.71042,0.124656,-0.900511,1.28181,-0.0647219,0.800836,-1.67931,0.376851,0.413426,0.151569,-0.523657,1.05959,0.277461,0.11161
23.651,0.999999,7.54315e-005,10,1023,0,-7.39651,0.523796,0.345566,0.240442,1.83129,0.793182,2.66549,0.308311,0.978822,0.900209,9.69061,0.0519339,0.818765,3.27228,-1.72118,0.124468,-0.892266,1.28202,-0.0680789,0.805131,-1.68359,0.376658,0.406176,0.150439,-0.509775,1.06265,0.27685,0.111904
24.5657,0.999999,7.54315e-005,10,1023,0,-8.26446,0.525196,0.332367,0.244723,1.78454,0.808106,2.63811,0.310362,0.976393,0.825732,9.61112,0.0524657,0.83145,3.20069,-1.71357,0.124317,-0.901439,1.27005,-0.0715557,0.814878,-1.6658,0.377928,0.410868,0.148843,-0.506861,1.05906,0.262,0.110819
24.9719,0.999985,7.54315e-005,10,1023,0,-9.52239,0.502166,0.327042,0.239027,1.79602,0.704362,2.64602,0.345734,1.01552,0.818304,9.54368,0.0402997,0.832838,3.16371,-1.71431,0.12558,-0.906478,1.27131,-0.0722873,0.810069,-1.6614,0.359233,0.412599,0.148592,-0.522714,1.0714,0.259348,0.111048
25.0188,0.99999,7.54315e-005,10,1023,0,-15.4377,0.497556,0.318051,0.244707,1.80285,0.739648,2.56354,0.344585,0.999899,0.819603,9.57217,0.0345591,0.835311,3.13999,-1.70746,0.128192,-0.907332,1.27508,-0.0609181,0.816056,-1.62655,0.360165,0.408818,0.148054,-0.524053,1.07335,0.258605,0.111962
23.4946,0.999929,7.54315e-005,10,1023,0,-7.74535,0.478764,0.320147,0.242716,1.81722,0.721883,2.52861,0.359158,0.976287,0.779032,9.59152,0.0348268,0.838014,3.18058,-1.706,0.122801,-0.899922,1.28046,-0.0523464,0.822856,-1.5897,0.365663,0.407106,0.147825,-0.500589,1.07519,0.257188,0.11152
23.6935,0.999928,7.54315e-005,10,1023,0,-2.6348,0.5117,0.252112,0.225896,1.8711,0.708623,2.42034,0.366301,0.943286,0.544649,9.57551,0.00526117,0.825123,3.32189,-1.74462,0.134286,-0.876673,1.27956,-0.0646356,0.79576,-1.56011,0.397182,0.403844,0.144907,-0.461927,1.0985,0.251175,0.10976
24.7676,1,7.54315e-005,10,1023,0,-9.39133,0.532633,0.261766,0.218847,1.82922,0.669102,2.4873,0.365003,0.950163,0.517758,9.53525,0.00544195,0.827824,3.38376,-1.7286,0.137671,-0.848627,1.29316,-0.0651137,0.789281,-1.5334,0.401853,0.413654,0.14736,-0.472252,1.0821,0.249145,0.110308
