# stan_version_major = 2
# stan_version_minor = 18
# stan_version_patch = 0
# model = LearningCurve_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = TestDataF.data.R
# init = 2 (Default)
# random
#   seed = 342240809
# output
#   file = of3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,e.1,e.2,e.3,e.4,e.5,e.6,e.7,e.8,e.9,e.10,e.11,e.12,e.13,e.14,e.15,e.16,e.17,e.18,e.19,e.20,e.21,e.22,e.23,e.24,e.25,e.26,sigma
# Adaptation terminated
# Step size = 0.000147619
# Diagonal elements of inverse mass matrix:
# 0.0137245, 223.862, 227.62, 0.354864, 81.4528, 127.902, 1.75282, 78.4267, 48.0232, 110.027, 12.3853, 2.32193, 109.46, 61.7306, 144.488, 572.436, 4.96341, 52.8328, 11.608, 10.6443, 22.0807, 7.61364, 0.982644, 225.449, 110.182, 14.6698, 0.489792
15.0714,0.999659,0.000147619,10,1023,0,-3.95861,0.582141,67.6677,22.3111,-1.96221,9.07576,20.3533,6.75723,-21.1703,8.23074,-22.2888,-15.3235,-5.96301,31.0572,-4.41671,-26.8578,5.82693,2.55812,-1.54612,4.99752,6.61863,9.12453,8.36617,4.17709,35.8491,3.96994,9.37069,0.0502712
15.109,0.519893,0.000147619,10,1023,0,0.728428,0.582335,67.0474,21.1756,-1.95058,8.99424,20.1133,6.69518,-21.8162,7.77714,-22.5192,-15.4587,-5.84493,31.5738,-4.51117,-27.0826,6.17843,2.55199,-1.80612,4.85796,6.45276,9.14468,8.74099,4.15784,35.8608,3.53345,9.27019,0.0498093
15.0469,0.995492,0.000147619,10,1023,0,-6.30025,0.576805,68.2685,19.0554,-1.86796,9.80333,19.979,6.83566,-22.1393,7.53339,-24.5835,-15.1429,-6.10895,32.8244,-3.81347,-27.6069,4.02178,2.4502,-2.71113,5.09737,6.52591,8.57293,8.64729,4.14904,31.5928,2.36755,9.69496,0.051953
14.8871,0.969455,0.000147619,10,1023,0,7.12151,0.570571,67.2841,18.5502,-1.88107,10.2278,20.27,7.04359,-23.5146,7.81079,-25.9238,-14.971,-6.17135,32.9985,-3.27721,-28.6479,3.91381,2.16089,-2.82745,4.42581,6.81588,8.34936,8.46608,4.27246,32.2791,3.50112,9.2675,0.0534124
14.695,0.452149,0.000147619,10,1023,0,-1.20439,0.562476,66.3002,16.9898,-1.83206,9.55498,19.1881,6.97661,-24.4115,7.68514,-25.3217,-15.1,-6.09709,33.1481,-2.22599,-28.3842,7.07382,2.38018,-3.09844,4.50599,6.44385,8.17707,8.79298,4.34263,30.4481,4.19616,9.16974,0.050265
14.832,0.998761,0.000147619,10,1023,0,-2.76209,0.559479,66.3039,16.9738,-1.8735,9.00208,19.8909,7.04041,-24.2976,7.5854,-24.8314,-14.8841,-6.18864,33.5123,-1.93711,-28.1051,5.61274,2.57558,-2.68971,4.50014,6.69887,7.94403,8.7802,4.34011,30.8507,3.60621,8.86375,0.0527026
14.5408,0.601083,0.000147619,10,1023,0,-3.50807,0.559115,66.3627,17.0103,-1.87434,8.98327,19.9203,7.04544,-24.2915,7.59876,-24.8658,-14.8678,-6.18165,33.5146,-1.90809,-28.0864,5.53521,2.5644,-2.62224,4.51022,6.71383,7.93769,8.78063,4.33395,30.9371,3.64596,8.84894,0.052685
14.8885,0.983746,0.000147619,10,1023,0,2.49116,0.576472,67.3812,17.6123,-1.88958,7.98905,18.9325,7.15767,-24.8187,6.59622,-23.9599,-14.9196,-6.09853,32.2863,-0.791385,-27.1871,4.29641,2.52549,-3.42339,4.28697,6.68851,8.07378,8.50333,4.23866,29.4356,2.23894,8.99011,0.0548679
12.9982,0.580612,0.000147619,10,1023,0,-3.04123,0.584073,68.5314,17.6242,-1.78774,8.93578,18.7408,7.20804,-24.968,5.76027,-23.9697,-15.0703,-6.08666,32.026,-1.67183,-25.7888,4.17097,2.67722,-3.5061,4.29053,6.49383,8.41175,8.26841,4.25131,29.094,1.15147,9.03886,0.0577166
13.4117,0.976367,0.000147619,10,1023,0,4.15574,0.570855,69.3676,17.0527,-1.76331,8.9436,20.9234,7.17932,-25.1734,6.34369,-23.6243,-15.0477,-6.16349,31.3218,-1.25107,-25.9702,3.53526,2.84546,-3.05799,4.54598,6.83986,8.73083,8.11983,4.28738,29.0952,2.64463,8.88921,0.0580165
14.7874,0.930241,0.000147619,10,1023,0,-3.1811,0.581385,70.4279,17.7251,-1.77829,7.74859,20.7143,7.18475,-25.4449,5.95782,-23.6494,-15.2705,-6.1036,30.5867,-2.7148,-25.6029,5.46101,2.75309,-2.85082,4.34305,6.44745,8.70246,8.02324,4.29359,29.952,1.78229,9.05226,0.0623076
14.7835,0.965877,0.000147619,10,1023,0,0.611487,0.581605,72.7754,18.496,-1.72456,7.96387,21.5259,7.32869,-26.0834,5.93074,-24.017,-15.1709,-6.25683,30.3907,-3.52885,-26.0976,7.48155,2.85058,-2.07475,4.20397,6.47367,9.11674,7.68855,4.34268,29.1931,1.0895,9.65973,0.0619835
14.8506,0.999944,0.000147619,10,1023,0,-4.07507,0.579098,72.3478,18.217,-1.67978,7.41656,21.3558,7.34666,-25.9532,6.29652,-23.8857,-15.1146,-6.39653,29.8342,-3.426,-26.5442,8.32623,2.67218,-2.30368,4.19726,6.04828,9.47036,7.60869,4.3326,29.4218,1.25898,10.0034,0.0598586
11.8208,0.449053,0.000147619,10,1023,0,-3.40602,0.585564,72.9026,18.5169,-1.68089,6.7625,20.8646,7.42198,-26.5618,6.07156,-23.8496,-15.2198,-6.3594,29.8087,-3.91036,-26.7016,8.24115,2.63144,-2.5136,4.38273,6.05816,9.13842,7.58637,4.39081,30.2308,0.882179,10.0876,0.0620681
14.2211,0.665136,0.000147619,10,1023,0,2.54175,0.593302,71.9955,18.4672,-1.71313,6.82854,20.6171,7.41035,-27.0269,5.6383,-24.0821,-15.549,-6.08694,29.1462,-2.54058,-26.4089,9.15863,2.68107,-1.78734,4.54887,6.23572,9.89904,7.29839,4.46097,28.5653,0.741915,10.2395,0.0687317
14.7884,0.898222,0.000147619,10,1023,0,-2.13778,0.593614,70.5151,23.0455,-1.68788,7.03769,19.9148,7.36194,-26.376,5.13136,-25.2425,-15.915,-6.3337,29.0186,-2.94918,-24.1039,9.71189,2.7241,-1.87032,4.3157,5.59067,9.70825,7.21449,4.34825,26.4079,-0.42568,9.58204,0.0600048
14.6252,0.978282,0.000147619,10,1023,0,-6.50966,0.582349,69.5077,21.0672,-1.69266,6.65362,18.6263,7.2968,-25.3872,4.83322,-25.5343,-16.2344,-6.33908,29.0928,-2.51503,-21.7839,9.38185,2.27026,-2.61399,4.11924,5.10442,9.22742,7.43909,4.28028,26.5418,-0.112731,9.4792,0.0630286
